model,threshold,total_starts,reached_count,not_reached_count,reached_fraction,not_reached_fraction,first_step_min,first_step_q1,first_step_median,first_step_mean,first_step_q3,first_step_max,first_step_stddev
36,8,70,68,2,0.9714285714285714,0.02857142857142858,2,2.0,2.0,2.088235294117647,2.0,3,0.2836367870880281
36,9,70,68,2,0.9714285714285714,0.02857142857142858,2,2.0,2.0,2.2058823529411766,2.0,3,0.40434491426080943
36,10,70,67,3,0.9571428571428572,0.042857142857142816,2,2.0,2.0,2.417910447761194,3.0,4,0.5504205646145007
36,11,70,67,3,0.9571428571428572,0.042857142857142816,2,2.0,3.0,2.7761194029850746,3.0,4,0.5940223505114149
36,12,70,67,3,0.9571428571428572,0.042857142857142816,2,3.0,3.0,3.029850746268657,3.0,4,0.5455422949999124
36,13,70,64,6,0.9142857142857143,0.08571428571428574,3,3.0,3.0,3.390625,4.0,4,0.48789046862487484
36,14,70,64,6,0.9142857142857143,0.08571428571428574,3,3.0,4.0,3.765625,4.0,5,0.7233210624439191
36,15,70,64,6,0.9142857142857143,0.08571428571428574,3,3.75,4.0,4.109375,5.0,6,0.8313615996514393
36,16,70,61,9,0.8714285714285714,0.12857142857142856,3,4.0,5.0,4.557377049180328,5.0,7,0.8000940552073724
36,17,70,61,9,0.8714285714285714,0.12857142857142856,4,4.0,5.0,5.081967213114754,6.0,7,0.8549773646167408
36,18,70,60,10,0.8571428571428571,0.1428571428571429,4,5.0,6.0,5.733333333333333,6.0,7,0.873053390247253
36,19,70,0,70,0.0,1.0,,,,,,,
37,1,67,67,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
37,2,67,67,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
37,3,67,67,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
37,4,67,66,1,0.9850746268656716,0.014925373134328401,1,1.0,1.0,1.0151515151515151,1.0,2,0.1221554204287659
37,5,67,66,1,0.9850746268656716,0.014925373134328401,1,1.0,1.0,1.1515151515151516,1.0,2,0.35855028988482524
37,6,67,66,1,0.9850746268656716,0.014925373134328401,1,1.0,1.0,1.4393939393939394,2.0,2,0.4963133137624
37,7,67,64,3,0.9552238805970149,0.04477611940298509,2,2.0,2.0,2.015625,2.0,3,0.12401959270615269
37,8,67,64,3,0.9552238805970149,0.04477611940298509,2,2.0,2.0,2.078125,2.0,3,0.26836818808308854
37,9,67,64,3,0.9552238805970149,0.04477611940298509,2,2.0,2.0,2.21875,2.0,3,0.41339864235384227
37,10,67,62,5,0.9253731343283582,0.07462686567164178,2,2.0,2.0,2.3225806451612905,3.0,3,0.46746376600611095
37,11,67,62,5,0.9253731343283582,0.07462686567164178,2,2.0,3.0,2.661290322580645,3.0,4,0.6461685685164558
37,12,67,62,5,0.9253731343283582,0.07462686567164178,2,3.0,3.0,2.9193548387096775,3.0,4,0.6298588448311818
37,13,67,59,8,0.8805970149253731,0.11940298507462688,3,3.0,3.0,3.2542372881355934,3.5,4,0.4354316128361061
37,14,67,59,8,0.8805970149253731,0.11940298507462688,3,3.0,3.0,3.4745762711864407,4.0,5,0.6204408548380721
37,15,67,59,8,0.8805970149253731,0.11940298507462688,3,3.0,4.0,3.847457627118644,5.0,6,0.8599085351841235
37,16,67,57,10,0.8507462686567164,0.14925373134328357,3,3.0,4.0,4.245614035087719,5.0,6,0.9961452327423431
37,17,67,56,11,0.835820895522388,0.16417910447761197,3,4.0,4.0,4.803571428571429,6.0,7,1.0925011091387449
37,18,67,54,13,0.8059701492537313,0.19402985074626866,4,4.0,5.0,5.407407407407407,6.0,8,1.225024845077128
37,19,67,0,67,0.0,1.0,,,,,,,
38,1,70,70,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
38,2,70,70,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
38,3,70,70,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
38,4,70,68,2,0.9714285714285714,0.02857142857142858,1,1.0,1.0,1.0294117647058822,1.0,2,0.1689577248981773
38,5,70,68,2,0.9714285714285714,0.02857142857142858,1,1.0,1.0,1.2058823529411764,1.0,2,0.40434491426080943
38,6,70,68,2,0.9714285714285714,0.02857142857142858,1,1.0,2.0,1.588235294117647,2.0,2,0.49215295678475035
38,7,70,65,5,0.9285714285714286,0.0714285714285714,2,2.0,2.0,2.0153846153846153,2.0,3,0.12307692307692307
38,8,70,65,5,0.9285714285714286,0.0714285714285714,2,2.0,2.0,2.123076923076923,2.0,3,0.3285254846778865
38,9,70,65,5,0.9285714285714286,0.0714285714285714,2,2.0,2.0,2.292307692307692,3.0,3,0.4548229384336764
38,10,70,62,8,0.8857142857142857,0.11428571428571432,2,2.0,2.0,2.5,3.0,4,0.5608173758294746
38,11,70,62,8,0.8857142857142857,0.11428571428571432,2,2.25,3.0,2.8870967741935485,3.0,4,0.6248829234777586
38,12,70,62,8,0.8857142857142857,0.11428571428571432,2,3.0,3.0,3.161290322580645,3.75,4,0.5734318978913283
38,13,70,59,11,0.8428571428571429,0.15714285714285714,3,3.0,3.0,3.440677966101695,4.0,5,0.5900642435772614
38,14,70,59,11,0.8428571428571429,0.15714285714285714,3,3.0,4.0,3.8135593220338984,4.0,5,0.769648307779168
38,15,70,59,11,0.8428571428571429,0.15714285714285714,3,3.5,4.0,4.169491525423729,5.0,6,0.9048371400026535
38,16,70,57,13,0.8142857142857143,0.18571428571428572,3,4.0,4.0,4.649122807017544,5.0,7,0.982142807177432
38,17,70,57,13,0.8142857142857143,0.18571428571428572,4,4.0,5.0,5.280701754385965,6.0,8,1.1356177075566496
38,18,70,56,14,0.8,0.19999999999999996,4,5.0,6.0,5.910714285714286,7.0,9,1.2287738620599125
38,19,70,0,70,0.0,1.0,,,,,,,
39,1,54,54,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
39,2,54,54,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
39,3,54,54,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
39,4,54,52,2,0.9629629629629629,0.03703703703703709,1,1.0,1.0,1.0192307692307692,1.0,2,0.1373351620873625
39,5,54,52,2,0.9629629629629629,0.03703703703703709,1,1.0,1.0,1.2115384615384615,1.0,2,0.40839924195375576
39,6,54,52,2,0.9629629629629629,0.03703703703703709,1,1.0,2.0,1.6153846153846154,2.0,2,0.4865042554105199
39,7,54,50,4,0.9259259259259259,0.07407407407407407,2,2.0,2.0,2.0,2.0,2,0.0
39,8,54,50,4,0.9259259259259259,0.07407407407407407,2,2.0,2.0,2.08,2.0,3,0.2712931993250107
39,9,54,50,4,0.9259259259259259,0.07407407407407407,2,2.0,2.0,2.3,3.0,3,0.45825756949558405
39,10,54,48,6,0.8888888888888888,0.11111111111111116,2,2.0,3.0,2.5208333333333335,3.0,3,0.4995657836784083
39,11,54,48,6,0.8888888888888888,0.11111111111111116,2,3.0,3.0,2.9375,3.0,4,0.47461607291227154
39,12,54,48,6,0.8888888888888888,0.11111111111111116,2,3.0,3.0,3.25,4.0,4,0.5204164998665332
39,13,54,46,8,0.8518518518518519,0.14814814814814814,3,3.0,4.0,3.630434782608696,4.0,4,0.48268702850379386
39,14,54,46,8,0.8518518518518519,0.14814814814814814,3,4.0,4.0,4.086956521739131,4.0,5,0.5833220810869016
39,15,54,46,8,0.8518518518518519,0.14814814814814814,3,4.0,5.0,4.608695652173913,5.0,6,0.6419488287058001
39,16,54,42,12,0.7777777777777778,0.2222222222222222,4,5.0,5.0,5.190476190476191,5.75,7,0.6982322999340562
39,17,54,40,14,0.7407407407407407,0.2592592592592593,4,5.0,6.0,5.85,6.0,8,0.8231038816577164
39,18,54,36,18,0.6666666666666666,0.33333333333333337,5,6.0,7.0,6.527777777777778,7.0,8,0.927544880948
39,19,54,0,54,0.0,1.0,,,,,,,
40,1,54,54,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
40,2,54,54,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
40,3,54,54,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
40,4,54,53,1,0.9814814814814815,0.01851851851851849,1,1.0,1.0,1.0188679245283019,1.0,2,0.13605853869675433
40,5,54,53,1,0.9814814814814815,0.01851851851851849,1,1.0,1.0,1.169811320754717,1.0,2,0.3754669573987245
40,6,54,53,1,0.9814814814814815,0.01851851851851849,1,1.0,1.0,1.490566037735849,2.0,2,0.4999109924336517
40,7,54,52,2,0.9629629629629629,0.03703703703703709,2,2.0,2.0,2.019230769230769,2.0,3,0.1373351620873625
40,8,54,52,2,0.9629629629629629,0.03703703703703709,2,2.0,2.0,2.1346153846153846,2.0,3,0.341312295178824
40,9,54,52,2,0.9629629629629629,0.03703703703703709,2,2.0,2.0,2.326923076923077,3.0,3,0.4690888814480949
40,10,54,50,4,0.9259259259259259,0.07407407407407407,2,2.0,2.0,2.42,3.0,4,0.532541078227774
40,11,54,50,4,0.9259259259259259,0.07407407407407407,2,2.0,3.0,2.82,3.0,4,0.6539113089708726
40,12,54,50,4,0.9259259259259259,0.07407407407407407,2,3.0,3.0,3.22,3.75,4,0.5015974481593781
40,13,54,47,7,0.8703703703703703,0.12962962962962965,3,3.0,3.0,3.5106382978723403,4.0,5,0.5407772351973972
40,14,54,47,7,0.8703703703703703,0.12962962962962965,3,3.0,4.0,3.872340425531915,4.0,5,0.6721518722949495
40,15,54,47,7,0.8703703703703703,0.12962962962962965,3,4.0,4.0,4.319148936170213,5.0,6,0.746805479778053
40,16,54,45,9,0.8333333333333334,0.16666666666666663,4,4.0,5.0,4.7555555555555555,5.0,7,0.7041324230113271
40,17,54,45,9,0.8333333333333334,0.16666666666666663,4,5.0,5.0,5.288888888888889,6.0,7,0.8332592559667855
40,18,54,43,11,0.7962962962962963,0.20370370370370372,5,5.0,6.0,5.906976744186046,6.0,8,0.8015668809122831
40,19,54,0,54,0.0,1.0,,,,,,,
41,1,69,69,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
41,2,69,69,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
41,3,69,69,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
41,4,69,67,2,0.9710144927536232,0.02898550724637683,1,1.0,1.0,1.0149253731343284,1.0,2,0.12125430454680537
41,5,69,67,2,0.9710144927536232,0.02898550724637683,1,1.0,1.0,1.1940298507462686,1.0,2,0.39545197908930657
41,6,69,67,2,0.9710144927536232,0.02898550724637683,1,1.0,2.0,1.5820895522388059,2.0,2,0.49321527289129274
41,7,69,65,4,0.9420289855072463,0.05797101449275366,2,2.0,2.0,2.0,2.0,2,0.0
41,8,69,65,4,0.9420289855072463,0.05797101449275366,2,2.0,2.0,2.076923076923077,2.0,3,0.2664693550105965
41,9,69,65,4,0.9420289855072463,0.05797101449275366,2,2.0,2.0,2.230769230769231,2.0,3,0.42132504423474315
41,10,69,62,7,0.8985507246376812,0.10144927536231885,2,2.0,2.0,2.4193548387096775,3.0,3,0.4934535013154308
41,11,69,62,7,0.8985507246376812,0.10144927536231885,2,2.0,3.0,2.7903225806451615,3.0,4,0.542904279990543
41,12,69,62,7,0.8985507246376812,0.10144927536231885,2,3.0,3.0,3.096774193548387,3.0,4,0.5877699083318902
41,13,69,59,10,0.855072463768116,0.14492753623188404,3,3.0,3.0,3.4745762711864407,4.0,4,0.49935321568326224
41,14,69,59,10,0.855072463768116,0.14492753623188404,3,3.0,4.0,3.864406779661017,4.0,5,0.7238697120021227
41,15,69,58,11,0.8405797101449275,0.1594202898550725,3,4.0,4.0,4.327586206896552,5.0,6,0.9170404239291172
41,16,69,54,15,0.782608695652174,0.21739130434782605,3,4.0,5.0,4.7407407407407405,5.0,7,1.0573409202681627
41,17,69,53,16,0.7681159420289855,0.23188405797101452,3,4.0,5.0,5.339622641509434,6.0,8,1.0979121906397098
41,18,69,50,19,0.7246376811594203,0.2753623188405797,4,5.0,6.0,5.84,7.0,8,1.1892854997854805
41,19,69,0,69,0.0,1.0,,,,,,,
42,1,53,53,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
42,2,53,53,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
42,3,53,53,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
42,4,53,52,1,0.9811320754716981,0.018867924528301883,1,1.0,1.0,1.0192307692307692,1.0,2,0.1373351620873625
42,5,53,52,1,0.9811320754716981,0.018867924528301883,1,1.0,1.0,1.2115384615384615,1.0,2,0.40839924195375576
42,6,53,52,1,0.9811320754716981,0.018867924528301883,1,1.0,2.0,1.5384615384615385,2.0,2,0.4985185152621431
42,7,53,50,3,0.9433962264150944,0.05660377358490565,2,2.0,2.0,2.02,2.0,3,0.13999999999999999
42,8,53,50,3,0.9433962264150944,0.05660377358490565,2,2.0,2.0,2.06,2.0,3,0.23748684174075835
42,9,53,50,3,0.9433962264150944,0.05660377358490565,2,2.0,2.0,2.18,2.0,3,0.38418745424597095
42,10,53,49,4,0.9245283018867925,0.07547169811320753,2,2.0,2.0,2.2857142857142856,3.0,3,0.45175395145262565
42,11,53,49,4,0.9245283018867925,0.07547169811320753,2,2.0,3.0,2.6530612244897958,3.0,4,0.5551620615810385
42,12,53,49,4,0.9245283018867925,0.07547169811320753,2,3.0,3.0,2.979591836734694,3.0,4,0.42808524415108223
42,13,53,48,5,0.9056603773584906,0.09433962264150941,3,3.0,3.0,3.25,3.25,4,0.4330127018922193
42,14,53,48,5,0.9056603773584906,0.09433962264150941,3,3.0,3.0,3.4791666666666665,4.0,5,0.6451609403000843
42,15,53,48,5,0.9056603773584906,0.09433962264150941,3,3.0,4.0,3.9375,4.0,6,0.8012035217928921
42,16,53,47,6,0.8867924528301887,0.1132075471698113,3,4.0,4.0,4.446808510638298,5.0,7,0.7088651595301141
42,17,53,47,6,0.8867924528301887,0.1132075471698113,4,4.0,5.0,4.9787234042553195,5.5,7,0.8376604121289161
42,18,53,46,7,0.8679245283018868,0.13207547169811318,4,5.0,6.0,5.695652173913044,6.0,7,0.8040540003872577
42,19,53,0,53,0.0,1.0,,,,,,,
43,1,74,74,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
43,2,74,74,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
43,3,74,74,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
43,4,74,73,1,0.9864864864864865,0.013513513513513487,1,1.0,1.0,1.0273972602739727,1.0,2,0.16323801764127377
43,5,74,73,1,0.9864864864864865,0.013513513513513487,1,1.0,1.0,1.1917808219178083,1.0,2,0.39370158529314836
43,6,74,73,1,0.9864864864864865,0.013513513513513487,1,1.0,2.0,1.5068493150684932,2.0,2,0.49995308468204547
43,7,74,72,2,0.972972972972973,0.027027027027026973,2,2.0,2.0,2.013888888888889,2.0,3,0.11702985796078276
43,8,74,72,2,0.972972972972973,0.027027027027026973,2,2.0,2.0,2.0694444444444446,2.0,3,0.2542084058017101
43,9,74,72,2,0.972972972972973,0.027027027027026973,2,2.0,2.0,2.1805555555555554,2.0,3,0.38464951178128415
43,10,74,70,4,0.9459459459459459,0.05405405405405406,2,2.0,2.0,2.2857142857142856,3.0,3,0.45175395145262565
43,11,74,70,4,0.9459459459459459,0.05405405405405406,2,2.0,3.0,2.6,3.0,4,0.570713838726805
43,12,74,70,4,0.9459459459459459,0.05405405405405406,2,2.25,3.0,2.842857142857143,3.0,4,0.5765838877317304
43,13,74,68,6,0.918918918918919,0.08108108108108103,3,3.0,3.0,3.235294117647059,3.0,4,0.42418250299576343
43,14,74,68,6,0.918918918918919,0.08108108108108103,3,3.0,3.0,3.4705882352941178,4.0,5,0.6294392517362558
43,15,74,68,6,0.918918918918919,0.08108108108108103,3,3.0,4.0,3.735294117647059,4.0,6,0.8156132131683558
43,16,74,66,8,0.8918918918918919,0.10810810810810811,3,4.0,4.0,4.151515151515151,5.0,6,0.8745981630098068
43,17,74,65,9,0.8783783783783784,0.1216216216216216,3,4.0,4.0,4.461538461538462,5.0,7,0.9934698025207963
43,18,74,63,11,0.8513513513513513,0.14864864864864868,4,4.0,5.0,4.984126984126984,5.0,8,0.9170702746447168
43,19,74,0,74,0.0,1.0,,,,,,,
44,1,77,77,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
44,2,77,77,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
44,3,77,77,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
44,4,77,76,1,0.987012987012987,0.012987012987012991,1,1.0,1.0,1.0263157894736843,1.0,2,0.16007269816574263
44,5,77,76,1,0.987012987012987,0.012987012987012991,1,1.0,1.0,1.144736842105263,1.0,2,0.3518353146610773
44,6,77,76,1,0.987012987012987,0.012987012987012991,1,1.0,1.0,1.4210526315789473,2.0,2,0.49372797471825575
44,7,77,75,2,0.974025974025974,0.025974025974025983,2,2.0,2.0,2.013333333333333,2.0,3,0.11469767022723501
44,8,77,75,2,0.974025974025974,0.025974025974025983,2,2.0,2.0,2.08,2.0,3,0.2712931993250107
44,9,77,75,2,0.974025974025974,0.025974025974025983,2,2.0,2.0,2.1866666666666665,2.0,3,0.3896437118987322
44,10,77,73,4,0.948051948051948,0.051948051948051965,2,2.0,2.0,2.2739726027397262,3.0,3,0.4459950848246495
44,11,77,73,4,0.948051948051948,0.051948051948051965,2,2.0,3.0,2.547945205479452,3.0,4,0.5743631587188117
44,12,77,73,4,0.948051948051948,0.051948051948051965,2,3.0,3.0,2.904109589041096,3.0,4,0.5772960960467254
44,13,77,72,5,0.935064935064935,0.06493506493506496,3,3.0,3.0,3.263888888888889,4.0,4,0.4407397681284009
44,14,77,72,5,0.935064935064935,0.06493506493506496,3,3.0,3.0,3.4722222222222223,4.0,5,0.6448992647913278
44,15,77,72,5,0.935064935064935,0.06493506493506496,3,3.0,4.0,3.8055555555555554,4.0,6,0.8439143072757396
44,16,77,70,7,0.9090909090909091,0.09090909090909094,3,4.0,4.0,4.285714285714286,5.0,7,0.8967059900842981
44,17,77,70,7,0.9090909090909091,0.09090909090909094,3,4.0,5.0,4.771428571428571,5.0,8,1.0443238218569753
44,18,77,68,9,0.8831168831168831,0.11688311688311692,4,5.0,5.0,5.323529411764706,6.0,8,1.049386045583016
44,19,77,0,77,0.0,1.0,,,,,,,
45,1,75,75,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
45,2,75,75,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
45,3,75,75,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
45,4,75,74,1,0.9866666666666667,0.013333333333333308,1,1.0,1.0,1.0,1.0,1,0.0
45,5,75,74,1,0.9866666666666667,0.013333333333333308,1,1.0,1.0,1.135135135135135,1.0,2,0.34186785515333834
45,6,75,74,1,0.9866666666666667,0.013333333333333308,1,1.0,1.0,1.4864864864864864,2.0,2,0.49981735159207913
45,7,75,72,3,0.96,0.040000000000000036,2,2.0,2.0,2.0,2.0,2,0.0
45,8,75,72,3,0.96,0.040000000000000036,2,2.0,2.0,2.0416666666666665,2.0,3,0.19982631347136331
45,9,75,72,3,0.96,0.040000000000000036,2,2.0,2.0,2.1805555555555554,2.0,3,0.38464951178128415
45,10,75,70,5,0.9333333333333333,0.06666666666666665,2,2.0,2.0,2.3285714285714287,3.0,3,0.46969377779353133
45,11,75,70,5,0.9333333333333333,0.06666666666666665,2,2.0,3.0,2.6714285714285713,3.0,4,0.5534677322231576
45,12,75,70,5,0.9333333333333333,0.06666666666666665,2,3.0,3.0,2.9285714285714284,3.0,4,0.48760137616788607
45,13,75,67,8,0.8933333333333333,0.10666666666666669,3,3.0,3.0,3.2238805970149254,3.0,4,0.4168429863811624
45,14,75,67,8,0.8933333333333333,0.10666666666666669,3,3.0,3.0,3.5522388059701493,4.0,5,0.6297021823799698
45,15,75,67,8,0.8933333333333333,0.10666666666666669,3,3.0,4.0,3.8805970149253732,4.0,6,0.7232263546021324
45,16,75,65,10,0.8666666666666667,0.1333333333333333,3,4.0,4.0,4.246153846153846,5.0,7,0.7652203147966701
45,17,75,65,10,0.8666666666666667,0.1333333333333333,4,4.0,5.0,4.707692307692308,5.0,7,0.7985193398375987
45,18,75,64,11,0.8533333333333334,0.1466666666666666,4,5.0,5.0,5.265625,6.0,7,0.8147504890302306
45,19,75,0,75,0.0,1.0,,,,,,,
46,1,74,74,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
46,2,74,74,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
46,3,74,74,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
46,4,74,72,2,0.972972972972973,0.027027027027026973,1,1.0,1.0,1.0138888888888888,1.0,2,0.11702985796078276
46,5,74,72,2,0.972972972972973,0.027027027027026973,1,1.0,1.0,1.2361111111111112,1.0,2,0.424691245872796
46,6,74,72,2,0.972972972972973,0.027027027027026973,1,1.0,2.0,1.625,2.0,2,0.4841229182759271
46,7,74,69,5,0.9324324324324325,0.06756756756756754,2,2.0,2.0,2.0144927536231885,2.0,3,0.1195103079889177
46,8,74,69,5,0.9324324324324325,0.06756756756756754,2,2.0,2.0,2.101449275362319,2.0,3,0.3019227051594153
46,9,74,69,5,0.9324324324324325,0.06756756756756754,2,2.0,2.0,2.3333333333333335,3.0,3,0.4714045207910317
46,10,74,66,8,0.8918918918918919,0.10810810810810811,2,2.0,3.0,2.606060606060606,3.0,3,0.4886216817150636
46,11,74,66,8,0.8918918918918919,0.10810810810810811,2,3.0,3.0,2.9242424242424243,3.0,4,0.5854448207988381
46,12,74,66,8,0.8918918918918919,0.10810810810810811,2,3.0,3.0,3.227272727272727,4.0,4,0.571957154187178
46,13,74,63,11,0.8513513513513513,0.14864864864864868,3,3.0,4.0,3.5396825396825395,4.0,4,0.4984228085113518
46,14,74,63,11,0.8513513513513513,0.14864864864864868,3,4.0,4.0,3.9682539682539684,4.0,5,0.6163964393316698
46,15,74,62,12,0.8378378378378378,0.16216216216216217,3,4.0,5.0,4.516129032258065,5.0,6,0.7775465027867065
46,16,74,58,16,0.7837837837837838,0.21621621621621623,3,5.0,5.0,5.068965517241379,5.75,7,0.8481637156033686
46,17,74,57,17,0.7702702702702703,0.22972972972972971,4,5.0,6.0,5.754385964912281,6.0,8,0.9602759426950181
46,18,74,54,20,0.7297297297297297,0.2702702702702703,4,6.0,6.0,6.444444444444445,7.0,9,1.030402055055078
46,19,74,0,74,0.0,1.0,,,,,,,
47,1,75,75,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
47,2,75,75,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
47,3,75,75,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
47,4,75,73,2,0.9733333333333334,0.026666666666666616,1,1.0,1.0,1.0136986301369864,1.0,2,0.11623673115395301
47,5,75,73,2,0.9733333333333334,0.026666666666666616,1,1.0,1.0,1.2054794520547945,1.0,2,0.40405153982883907
47,6,75,73,2,0.9733333333333334,0.026666666666666616,1,1.0,2.0,1.5342465753424657,2.0,2,0.498825793315976
47,7,75,71,4,0.9466666666666667,0.053333333333333344,2,2.0,2.0,2.0140845070422535,2.0,3,0.11783944035691205
47,8,75,71,4,0.9466666666666667,0.053333333333333344,2,2.0,2.0,2.0704225352112675,2.0,3,0.25585777640260493
47,9,75,71,4,0.9466666666666667,0.053333333333333344,2,2.0,2.0,2.211267605633803,2.0,3,0.40820779566730814
47,10,75,70,5,0.9333333333333333,0.06666666666666665,2,2.0,2.0,2.442857142857143,3.0,4,0.5512508966164211
47,11,75,70,5,0.9333333333333333,0.06666666666666665,2,2.0,3.0,2.7142857142857144,3.0,4,0.612788873986492
47,12,75,70,5,0.9333333333333333,0.06666666666666665,2,3.0,3.0,3.0,3.0,4,0.560611910581388
47,13,75,69,6,0.92,0.07999999999999996,3,3.0,3.0,3.3768115942028984,4.0,5,0.5411059334085354
47,14,75,69,6,0.92,0.07999999999999996,3,3.0,3.0,3.681159420289855,4.0,5,0.7707093217570047
47,15,75,68,7,0.9066666666666666,0.09333333333333338,3,3.0,4.0,4.0588235294117645,5.0,6,0.9216729185877881
47,16,75,67,8,0.8933333333333333,0.10666666666666669,3,4.0,4.0,4.552238805970149,5.0,7,0.9188503863654558
47,17,75,65,10,0.8666666666666667,0.1333333333333333,4,4.0,5.0,4.969230769230769,6.0,7,0.9761656664132495
47,18,75,64,11,0.8533333333333334,0.1466666666666666,4,5.0,5.0,5.59375,6.0,8,0.9636964965693297
47,19,75,0,75,0.0,1.0,,,,,,,
48,1,78,78,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
48,2,78,78,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
48,3,78,78,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
48,4,78,77,1,0.9871794871794872,0.012820512820512775,1,1.0,1.0,1.025974025974026,1.0,2,0.15905777550540118
48,5,78,77,1,0.9871794871794872,0.012820512820512775,1,1.0,1.0,1.1818181818181819,1.0,2,0.38569460791993504
48,6,78,77,1,0.9871794871794872,0.012820512820512775,1,1.0,2.0,1.6233766233766234,2.0,2,0.4845391715890293
48,7,78,76,2,0.9743589743589743,0.02564102564102566,2,2.0,2.0,2.026315789473684,2.0,3,0.16007269816574263
48,8,78,76,2,0.9743589743589743,0.02564102564102566,2,2.0,2.0,2.1052631578947367,2.0,3,0.30689220499185793
48,9,78,76,2,0.9743589743589743,0.02564102564102566,2,2.0,2.0,2.3157894736842106,3.0,3,0.464829519280413
48,10,78,74,4,0.9487179487179487,0.05128205128205132,2,2.0,3.0,2.5945945945945947,3.0,4,0.5432365200605886
48,11,78,74,4,0.9487179487179487,0.05128205128205132,2,3.0,3.0,2.945945945945946,3.0,4,0.5669237017135954
48,12,78,74,4,0.9487179487179487,0.05128205128205132,2,3.0,3.0,3.22972972972973,4.0,4,0.533912061219957
48,13,78,71,7,0.9102564102564102,0.08974358974358976,3,3.0,4.0,3.619718309859155,4.0,5,0.5658397021577652
48,14,78,71,7,0.9102564102564102,0.08974358974358976,3,4.0,4.0,4.042253521126761,5.0,5,0.7206534538290722
48,15,78,71,7,0.9102564102564102,0.08974358974358976,3,4.0,5.0,4.563380281690141,5.0,6,0.8002181809206642
48,16,78,66,12,0.8461538461538461,0.15384615384615385,4,5.0,5.0,5.121212121212121,5.75,7,0.8619068274744177
48,17,78,65,13,0.8333333333333334,0.16666666666666663,4,5.0,6.0,5.861538461538461,6.0,8,0.8923076923076922
48,18,78,61,17,0.782051282051282,0.21794871794871795,5,6.0,7.0,6.557377049180328,7.0,9,0.9670741772952541
48,19,78,0,78,0.0,1.0,,,,,,,
49,1,77,77,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
49,2,77,77,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
49,3,77,77,0,1.0,0.0,1,1.0,1.0,1.0,1.0,1,0.0
49,4,77,75,2,0.974025974025974,0.025974025974025983,1,1.0,1.0,1.0133333333333334,1.0,2,0.11469767022723502
49,5,77,75,2,0.974025974025974,0.025974025974025983,1,1.0,1.0,1.1333333333333333,1.0,2,0.33993463423951903
49,6,77,75,2,0.974025974025974,0.025974025974025983,1,1.0,1.0,1.44,2.0,2,0.4963869458396343
49,7,77,73,4,0.948051948051948,0.051948051948051965,2,2.0,2.0,2.0,2.0,2,0.0
49,8,77,73,4,0.948051948051948,0.051948051948051965,2,2.0,2.0,2.0547945205479454,2.0,3,0.22757873597035821
49,9,77,73,4,0.948051948051948,0.051948051948051965,2,2.0,2.0,2.164383561643836,2.0,3,0.3706232673553064
49,10,77,71,6,0.922077922077922,0.07792207792207795,2,2.0,2.0,2.295774647887324,3.0,3,0.45639019002872255
