map,metric,raw_sigma_candidates,state_count,cluster_frobenius_weighted_mean,cluster_frobenius_weighted_rmse,cluster_frobenius_max,cluster_bures_weighted_mean,cluster_bures_weighted_rmse,cluster_bures_max,transition_frobenius_mean,transition_frobenius_rmse,transition_frobenius_max,transition_bures_mean,transition_bures_rmse,transition_bures_max,unique_gstate_edges,self_loop_fraction,transition_rows
59,frobenius,318,100,0.009744124476131601,0.016127476454637038,0.054305800795126834,0.013619141056424651,0.025130861007460474,0.19748417658131498,0.0233760473770857,0.030172218492347445,0.06172973351635338,0.023911672237281887,0.030667776109517982,0.19748417658131498,322,0.1065625,6400
59,bures_wasserstein,318,100,0.01004200278077904,0.01760551113816062,0.07345379500066691,0.010627399131973699,0.01825570489188229,0.055052548981753026,0.023321299231543642,0.02992563896038738,0.06790699522140559,0.02535173183432428,0.031249856728323276,0.08594445178532838,327,0.0946875,6400
60,frobenius,250,100,0.0054816651309685235,0.011275218959643507,0.035310196827545444,0.007796358235160848,0.017305851056989,0.073725234916584,0.020236099784582347,0.02668510276769038,0.06172973351635338,0.02161836907868231,0.028660061110910105,0.09907539431582643,364,0.059444444444444446,7200
60,bures_wasserstein,250,100,0.006001798339533098,0.013218904014607189,0.054305800795126834,0.0061347515732971284,0.01316196720505755,0.04573123184742796,0.01970008752996285,0.02630156493548484,0.06888446849617115,0.02293999324028317,0.02935241874991321,0.07533329782879326,393,0.059444444444444446,7200
61,frobenius,306,100,0.010339077619681674,0.017308307037156828,0.05076386510107361,0.014501120876975237,0.027287488832264863,0.19748417658131498,0.022737230035712937,0.03014247015495248,0.06172973351635338,0.0225399929084167,0.029288367640896602,0.19748417658131498,322,0.11464788732394367,7100
61,bures_wasserstein,306,100,0.011108877054586007,0.019348796239454173,0.06076915335924963,0.01175947645245882,0.02005683983734535,0.054962425073077414,0.024335390610309288,0.031079732628863398,0.07239647781487718,0.026391636110693437,0.03228848193117428,0.0702622208346512,307,0.11971830985915492,7100
62,frobenius,300,100,0.008097523305000595,0.014371544887735715,0.05076386510107362,0.011724073727396717,0.022659946050076155,0.10472584008723237,0.021441105526494506,0.02832169662996835,0.06172973351635338,0.021522015286633868,0.028067489094265506,0.11642079035505558,352,0.08301369863013698,7300
62,bures_wasserstein,300,100,0.008993901090657931,0.016254042355944194,0.054305800795126855,0.009569003123239064,0.016991216976210866,0.054041235189232914,0.021506311626055923,0.027683853832399637,0.06341994954271091,0.024858139631285928,0.030612404517480228,0.08550829036600892,369,0.07835616438356165,7300
63,frobenius,296,100,0.008341271093337488,0.01460770076466841,0.06076915335924963,0.012218231529245595,0.024411454508884763,0.19748417658131498,0.02254889168597794,0.029822540015191395,0.06172973351635338,0.02367879007388826,0.030725286192513728,0.19748417658131498,315,0.11802816901408451,7100
63,bures_wasserstein,296,100,0.009447694794231423,0.01696215869475955,0.06076915335924963,0.010155872726223257,0.017913555002610132,0.054962425073077414,0.023958142140250237,0.030860292551075603,0.07434742766229376,0.02581864812427129,0.031813415628197644,0.07976433312505699,319,0.09788732394366197,7100
64,frobenius,265,100,0.009301600602253166,0.015563253808569337,0.04055527092746393,0.014200795959602802,0.027287856557623877,0.19748417658131498,0.02254161998070077,0.029905674781334483,0.06172973351635338,0.023195877802856858,0.03034100000697582,0.19748417658131498,320,0.10952380952380952,6300
64,bures_wasserstein,265,100,0.009213627544141345,0.01640024475193012,0.06172973351635338,0.010154248955769635,0.01804880726475452,0.050863559813029334,0.023826078430827062,0.030677451726706474,0.06440403714053958,0.025854047104980436,0.031960161675624675,0.07472393132208738,332,0.10571428571428572,6300
65,frobenius,265,100,0.007248213941038014,0.013496168992154365,0.04959606839256514,0.011118288231935202,0.02459440981092067,0.19748417658131498,0.022042036456968523,0.029314149224168022,0.06172973351635338,0.023020131226935366,0.0301386244805017,0.19748417658131498,330,0.08855263157894737,7600
65,bures_wasserstein,265,100,0.008619938335743106,0.016477710937702457,0.054305800795126875,0.00899152565713962,0.016886126684603153,0.054962425073077414,0.022413683827703364,0.029746184894695677,0.06888446849617118,0.025327378433936985,0.0320938506618481,0.08550829036600892,331,0.1013157894736842,7600
66,frobenius,348,100,0.010624859193132807,0.016995177915692994,0.06076915335924961,0.01635814755107658,0.029243681966402976,0.19748417658131498,0.023692540126674856,0.03080120083437411,0.06172973351635338,0.02498243434839324,0.03200290242728897,0.19748417658131498,336,0.12308641975308642,8100
66,bures_wasserstein,348,100,0.01067003607158965,0.018753408626717535,0.09377243731502347,0.011695811980187503,0.02000147815163368,0.07411822568067922,0.025683054276755626,0.03277601784352304,0.08909837260017718,0.028124165913723832,0.03387646501813336,0.08933986710303256,326,0.1028395061728395,8100
67,frobenius,282,100,0.007124440999868312,0.013227046549882816,0.040650092250817824,0.009948316297580702,0.020067778088727443,0.073725234916584,0.021752170149567523,0.028551200335974584,0.06172973351635338,0.022920647346716595,0.029772566791466955,0.08606024871664086,348,0.08453125,6400
67,bures_wasserstein,282,100,0.008354415972577947,0.015775466641557306,0.054305800795126875,0.008561367148708443,0.016092606528746726,0.05622557993167893,0.0220961106671189,0.028691940043110695,0.06888446849617118,0.024923602746645998,0.03102080222739891,0.07976433312505699,354,0.07828125,6400
68,frobenius,280,100,0.008359684703721,0.014366233026196685,0.040741624906230726,0.011765046573646442,0.02373611696040345,0.19748417658131498,0.021092183264667688,0.02808902116486017,0.06172973351635338,0.02175583915729823,0.029023909182308745,0.19748417658131498,352,0.08414285714285714,7000
68,bures_wasserstein,280,100,0.008951098365578695,0.016079178637380634,0.06172973351635337,0.009289977693256143,0.016602361010029498,0.05774133459479426,0.021421704485264027,0.028229458296507318,0.06318077239160662,0.024458670374151264,0.031071703775144538,0.08492964435635521,359,0.08614285714285715,7000
69,frobenius,252,100,0.00688905686666687,0.013030022580153362,0.035310196827545444,0.009889569218188458,0.022781123464203933,0.19748417658131498,0.020819992444585798,0.028160849744517442,0.06172973351635338,0.02056414202894887,0.027305501067941065,0.19748417658131498,345,0.08972222222222222,7200
69,bures_wasserstein,252,100,0.007213054893873851,0.014464209366610959,0.06172973351635338,0.0072871347341327995,0.014498019835372293,0.0497374672385771,0.02028381632395806,0.02737588522160737,0.06440403714053958,0.02241465760848638,0.02867896418066647,0.08550829036600892,345,0.07444444444444444,7200
70,frobenius,286,100,0.007515696842298327,0.014155835945290804,0.034878216697532015,0.01048304693180289,0.022612470237029107,0.19748417658131498,0.02166164337589024,0.028266741601557042,0.06172973351635338,0.022506176876484,0.029068849353094332,0.19748417658131498,368,0.08038461538461539,7800
70,bures_wasserstein,286,100,0.008284314827791569,0.01652130134657002,0.06659331798311298,0.008707155275075621,0.01698805499093771,0.058072581803306336,0.020884848628508795,0.027511114863371138,0.06229614755344026,0.023930755806135812,0.030202091594474897,0.08550829036600892,358,0.09153846153846154,7800
71,frobenius,320,100,0.010049075626073507,0.016627979749939542,0.05896448083380367,0.014478987491664359,0.02746478189434786,0.19748417658131498,0.023733852800293793,0.03131274037388237,0.06172973351635338,0.02394230346576706,0.030973348173372033,0.19748417658131498,322,0.1326388888888889,7200
71,bures_wasserstein,320,100,0.01242904151448368,0.02140442493170556,0.06440403714053952,0.012980112163268876,0.02177142662955131,0.06834548403105696,0.025790996910883244,0.03249372789905335,0.07504725178179411,0.02908404025650109,0.03508868006902856,0.08933986710303256,337,0.13361111111111112,7200
72,frobenius,283,100,0.01001962227582258,0.01680204885057806,0.05042895993375234,0.014159497602897279,0.02646979926556906,0.19748417658131498,0.022111023152411837,0.029078274612014364,0.06172973351635338,0.02192531455548791,0.02835944426508329,0.19748417658131498,330,0.10176470588235294,6800
72,bures_wasserstein,283,100,0.009438259028873226,0.01708221937836401,0.05861279723746342,0.010252403911904672,0.018294308515742347,0.05267812019846469,0.023465648125712085,0.03018340745002246,0.06885644486901717,0.024811359033986742,0.030615024075895766,0.0736020127082976,311,0.1125,6800
73,frobenius,253,100,0.0067770551580021415,0.013398137004373782,0.03989774429714041,0.009672239233505188,0.02089613971003399,0.09777618834185971,0.020190231801143984,0.027807827390486126,0.06172973351635338,0.020695172679728813,0.027645771187736697,0.09777618834185971,327,0.08402985074626866,6700
73,bures_wasserstein,253,100,0.008776067388110946,0.016590937375794014,0.054305800795126875,0.009278867318899745,0.01720189555061411,0.04754221851778054,0.021986596103638206,0.028639491782365755,0.07434742766229374,0.023961484743986978,0.029499348126711906,0.08550829036600892,330,0.08597014925373134,6700
74,frobenius,310,100,0.008715700826130325,0.015395984253233951,0.06076915335924961,0.012457442645764058,0.023459671004819327,0.10472584008723237,0.023226384126246214,0.029811688695789956,0.06172973351635338,0.024980552380437723,0.031947710629259364,0.10472584008723237,344,0.09210526315789473,7600
74,bures_wasserstein,310,100,0.01075025246022817,0.018941674856189878,0.06076915335924963,0.011277207079317121,0.0194986262037484,0.05781132155152938,0.023676309193472363,0.030338589765302605,0.06888446849617115,0.0269236849750615,0.03300664939126236,0.0735771792276698,337,0.09776315789473684,7600
75,frobenius,250,100,0.00688413294820508,0.013548641366887685,0.06076915335924961,0.009684619502745916,0.0220445984743302,0.19748417658131498,0.01977999411748688,0.027214144533432114,0.06172973351635338,0.01931931810005875,0.026145424562073093,0.19748417658131498,329,0.06194029850746269,6700
75,bures_wasserstein,250,100,0.00747301764174529,0.015214955874421607,0.054305800795126875,0.007478808979304162,0.015045456408724494,0.051105166869843136,0.018788596349749703,0.026264698258819486,0.07999662492880562,0.020420498262966515,0.027023900776681816,0.08550829036600892,331,0.06492537313432836,6700
76,frobenius,294,100,0.009094800864076165,0.014774821402993259,0.050763865101073634,0.01353386037454348,0.025648582217915366,0.19748417658131498,0.02238568711881789,0.02866173664090663,0.06172973351635338,0.0233245849921274,0.02971689433965608,0.19748417658131498,346,0.07363636363636364,5500
76,bures_wasserstein,294,100,0.009502153035754761,0.016371954313119986,0.05526572174503829,0.010151450266415953,0.0172384321045484,0.04999372018569033,0.022494229075261756,0.0286123608062855,0.06440403714053958,0.02486574890786651,0.030460829007729312,0.08492964435635521,361,0.07872727272727273,5500
77,frobenius,284,100,0.008332774201341583,0.014651102599128317,0.050942811072809895,0.012758655712991708,0.025671089541223806,0.19748417658131498,0.022889388277959045,0.029309290624698517,0.06172973351635338,0.02392377942422828,0.030386645014435103,0.19748417658131498,335,0.09938461538461539,6500
77,bures_wasserstein,284,100,0.008854750292106613,0.01634543000587785,0.054305800795126834,0.009626938924466704,0.017398084371908946,0.051802241626995114,0.022953169601575663,0.029582217891574242,0.07120681147193715,0.026323230139806485,0.03238172826074147,0.08306443965872455,348,0.09353846153846154,6500
78,frobenius,268,100,0.007088781659063107,0.013699801333410774,0.05076386510107361,0.0106830842798421,0.02382749908882228,0.19748417658131498,0.020379107311552506,0.028146455397981454,0.06172973351635338,0.020672634566435293,0.028497550918214924,0.19748417658131498,340,0.07058823529411765,6800
78,bures_wasserstein,268,100,0.009107204322322896,0.017426038112013455,0.06172973351635338,0.009470500562888997,0.017637089313749642,0.0490044938576881,0.022797236949015053,0.02945931374245558,0.06172973351635338,0.025801283182183454,0.03193983850228788,0.08492964435635521,357,0.08352941176470588,6800
79,frobenius,269,100,0.00915651249364664,0.016028850691399543,0.04832235507505816,0.013227332735673903,0.02688717956777447,0.19748417658131498,0.022466456263145827,0.030033977893794712,0.06172973351635338,0.02291919224198737,0.030075329698907253,0.19748417658131498,326,0.121875,6400
79,bures_wasserstein,269,100,0.010769233535145728,0.01995054502500801,0.06440403714053958,0.010941527693597963,0.019851571545752886,0.056507903290771426,0.02409693639649626,0.03130435927111353,0.07340367838194486,0.026546592787245023,0.03287551150950173,0.0735771792276698,331,0.10640625,6400
80,frobenius,281,100,0.007891773986911212,0.013408933228781452,0.039897744297140394,0.011787297330576051,0.023832636774528286,0.19748417658131498,0.021015436713205438,0.0278118797002104,0.06172973351635338,0.02196753601673933,0.02852208936843121,0.19748417658131498,316,0.07721311475409837,6100
80,bures_wasserstein,281,100,0.0074277007870609,0.013361604620390273,0.04930415803966229,0.008114900972471074,0.014684026157817501,0.05565820926558023,0.021635396263497638,0.028124774709479494,0.08231111711063092,0.023300253377826846,0.02883624829053441,0.06679749098738173,333,0.08098360655737705,6100
81,frobenius,225,100,0.006443268222163589,0.012919569145444234,0.03989774429714041,0.009699836412516758,0.02136611528934059,0.09777618834185971,0.020594781828624092,0.02778442723301359,0.06172973351635338,0.02094877969832625,0.027496907889973363,0.09777618834185971,317,0.084,6000
81,bures_wasserstein,225,100,0.007784745376290996,0.016456990748128463,0.060769153359249636,0.007964420607599604,0.016483127017926057,0.05186691844705022,0.022363928929839873,0.029605154900230152,0.08907777500589023,0.024346760251881178,0.03045671638292051,0.08550829036600892,324,0.071,6000
82,frobenius,370,100,0.010838567569974502,0.01687384306286345,0.05076386510107361,0.015318053856633134,0.027463424586300588,0.19748417658131498,0.022163399014547922,0.029097571229752834,0.06172973351635338,0.022332546849462113,0.028784563458509535,0.19748417658131498,328,0.11514705882352941,6800
82,bures_wasserstein,370,100,0.012056509048558851,0.01928791128502852,0.06172973351635338,0.012806276041197297,0.020103088402179208,0.05422500888222959,0.02436548903775553,0.030768427978921403,0.08264278552904666,0.026110982440578516,0.031554175414280045,0.08550829036600892,329,0.11323529411764706,6800
83,frobenius,258,100,0.007864916390230983,0.014455988939697247,0.051217575108550385,0.011533478331683068,0.02450746235624895,0.19748417658131498,0.021212522171406577,0.0284302351326353,0.06172973351635338,0.02223625766356733,0.03014015011335436,0.19748417658131498,333,0.09454545454545454,6600
83,bures_wasserstein,258,100,0.009989501825441558,0.017475345682082182,0.05830574585750532,0.010324394055912036,0.01798557288415814,0.04839504428472098,0.02369384305363489,0.03023935024153558,0.06888446849617118,0.026935390528399297,0.03317518544966994,0.08742739640671283,358,0.09363636363636364,6600
84,frobenius,279,100,0.0077423105367346,0.013989927105362444,0.03500642798115797,0.011545496297405469,0.024498087281245556,0.19748417658131498,0.022872629654950162,0.03008465313985552,0.06172973351635338,0.02365992398261189,0.03126436106107855,0.19748417658131498,365,0.10833333333333334,6600
84,bures_wasserstein,279,100,0.008797405360448653,0.01622203157517804,0.054305800795126834,0.009246855750310966,0.017008897000592934,0.06217389174772501,0.02356850244591277,0.03007264583093233,0.08243749147081078,0.026899138289536884,0.03310244786814651,0.09122240145530545,360,0.08378787878787879,6600
85,frobenius,277,100,0.008683840060893615,0.015361944910488416,0.05076386510107361,0.01247801088755588,0.025761266655157884,0.19748417658131498,0.023428145204521494,0.030583652910534827,0.06172973351635338,0.023693699467460916,0.030441738445528305,0.19748417658131498,340,0.13788732394366196,7100
85,bures_wasserstein,277,100,0.010597373213990527,0.01859729500757552,0.0633334824559648,0.010988502463038976,0.018857499982267815,0.052181974088281874,0.024433279116175568,0.030750686354414247,0.07434742766229374,0.026406057601518623,0.03172449705573801,0.08306443965872455,337,0.12647887323943663,7100
86,frobenius,215,100,0.0059803141629564465,0.011941505847453326,0.03384257673404907,0.008666947552162282,0.01853681267408902,0.07232099345029265,0.02057715275134518,0.028339168079843064,0.06172973351635338,0.021106902923617922,0.02860471892240578,0.08664780227177926,324,0.08372881355932203,5900
86,bures_wasserstein,215,100,0.006341297658654153,0.013441318671136689,0.06172973351635337,0.006693078570138308,0.014006406064326059,0.05150555454097039,0.02003957467729596,0.027724488257720965,0.07264000275330393,0.022176132364336406,0.029175587533041388,0.08550829036600892,341,0.0923728813559322,5900
87,frobenius,265,100,0.008242225641267637,0.014862798756803708,0.06076915335924963,0.011855154650611946,0.024318469011361848,0.19748417658131498,0.023636012806928442,0.030419277718628283,0.06172973351635338,0.024834450808321622,0.031760037154801496,0.19748417658131498,338,0.11953846153846154,6500
87,bures_wasserstein,265,100,0.008269456948432157,0.015769643487970962,0.06360833278745798,0.00861682585110775,0.01597930388924563,0.054855671578298376,0.022763374716483695,0.02929742894994162,0.07969422814733826,0.025081288971814344,0.031144659145188852,0.08066738767529189,328,0.0983076923076923,6500
88,frobenius,300,100,0.00905869994023586,0.016042433884280373,0.05656014497859778,0.01229287899289505,0.022788453068919245,0.09777618834185971,0.021867329920131778,0.028980927680644166,0.06172973351635338,0.022490138256706406,0.029669546385329225,0.10472584008723237,345,0.1064102564102564,7800
88,bures_wasserstein,300,100,0.010347135159479857,0.017971378690985144,0.054305800795126875,0.011111571484579865,0.01916680243823733,0.0516152107595321,0.02331865384823702,0.029778649725720186,0.06440403714053958,0.02582110361077417,0.031538747192317834,0.07533329782879326,357,0.10628205128205129,7800
89,frobenius,265,100,0.007928486279857613,0.014623737733331931,0.039463527465243106,0.011166835516603454,0.02348760864814677,0.19748417658131498,0.021182069833208642,0.027981164225752586,0.06172973351635338,0.022326855815063055,0.029471821475289144,0.19748417658131498,325,0.08942857142857143,7000
89,bures_wasserstein,265,100,0.008259121960951115,0.015842917210888686,0.054305800795126875,0.00868394404076775,0.016539749394226592,0.05096982292132959,0.020613658525328562,0.02774804955822438,0.07194115651002561,0.02348741966145909,0.030123687657357182,0.07941676315787859,342,0.084,7000
90,frobenius,349,100,0.00984703063913101,0.016208831461012214,0.04396953490770625,0.013710522811693302,0.023859009224472198,0.08550829036600892,0.02317340116831602,0.029887610431971297,0.06172973351635338,0.023812860473550992,0.030523902804786934,0.11847880435661907,323,0.1212,7500
90,bures_wasserstein,349,100,0.010694152855161218,0.01830187827193169,0.06172973351635338,0.011689743030416618,0.019674457871220706,0.050863559813029334,0.02385664448324236,0.03050019444746668,0.07434742766229376,0.026165729352721198,0.03191106513411385,0.0702622208346512,336,0.12026666666666666,7500
91,frobenius,223,100,0.005606752694594421,0.01171604176652348,0.04539074795594362,0.00885195375091373,0.021616129670326962,0.19748417658131498,0.021245478194073034,0.028199400967491187,0.06172973351635338,0.02228294139399853,0.029572133183220814,0.19748417658131498,353,0.06402985074626866,6700
91,bures_wasserstein,223,100,0.006492187731350641,0.013894603268895446,0.06163456822271087,0.006748575576754335,0.014227069198297148,0.05405568298635,0.02056507125375543,0.02794172664778732,0.06888446849617115,0.02367950028005645,0.030771636038341203,0.08594445178532838,345,0.07985074626865672,6700
92,frobenius,314,100,0.010063667575341603,0.016762873608779958,0.04959606839256518,0.014608081446456093,0.02774025108030298,0.19748417658131498,0.022683222176321648,0.029263818957886566,0.06172973351635338,0.02317703194293242,0.029871915162775414,0.19748417658131498,349,0.09547945205479452,7300
92,bures_wasserstein,314,100,0.010739645971835217,0.01844730000549884,0.057941004478693665,0.0113509539726819,0.019292282573103194,0.054041235189232914,0.022316935436377444,0.02903885608996424,0.06888446849617115,0.02526737168766181,0.031457352789537055,0.08550829036600892,355,0.09424657534246575,7300
93,frobenius,318,100,0.010119507815990893,0.01654283826603565,0.05896448083380367,0.014527949629339346,0.02723065361986396,0.19748417658131498,0.023039833277531754,0.03043379847708038,0.06172973351635338,0.02347789001620882,0.03052893864080495,0.19748417658131498,361,0.11961538461538461,7800
93,bures_wasserstein,318,100,0.012717330196305849,0.020642168403768466,0.06626801641817873,0.013477290047015207,0.021518439199572813,0.058193210171891434,0.025246948969824233,0.03160271862291159,0.06440403714053958,0.028325456601457546,0.03379264554366007,0.08550829036600892,373,0.12102564102564102,7800
94,frobenius,246,100,0.007712503896441491,0.014265477014788516,0.039897744297140394,0.011309701257812737,0.024124778293915298,0.19748417658131498,0.01994766692110952,0.027298448759727548,0.06172973351635338,0.01950662696637153,0.026315677485050447,0.19748417658131498,320,0.09015625,6400
94,bures_wasserstein,246,100,0.007810399163316414,0.015216029954214982,0.060769153359249636,0.008160694262620715,0.015764513823032556,0.06095783314018339,0.02210249697860929,0.028843695693339402,0.08490865680247216,0.02314793664420752,0.029001606707827927,0.08550829036600892,325,0.09859375,6400
95,frobenius,282,100,0.009475197175411258,0.015929195061871425,0.060769153359249636,0.014432275956595927,0.027064179720585165,0.19748417658131498,0.023883247818779613,0.030685420141016898,0.06172973351635338,0.024755181601992048,0.03097441783668844,0.19748417658131498,324,0.10892307692307693,6500
95,bures_wasserstein,282,100,0.009931552656745809,0.018265861658505453,0.07434742766229374,0.010666141723181734,0.0189081848849247,0.05951367132790613,0.025970464752251537,0.03252758803042237,0.08826239289754159,0.028439326574580377,0.03382242517497306,0.07639472238629155,322,0.10646153846153845,6500
96,frobenius,230,100,0.008216636924959062,0.014125699753234128,0.04074162490623071,0.012580848515728367,0.024642140122019277,0.19748417658131498,0.023361068812308493,0.02948947386592133,0.06172973351635338,0.02424224026709417,0.030133376951541915,0.19748417658131498,330,0.09222222222222222,4500
96,bures_wasserstein,230,100,0.007960278664187491,0.014363610624950302,0.06076915335924958,0.009020838703785746,0.016029478710207927,0.0516152107595321,0.021371735710234315,0.028028034219727094,0.06440403714053958,0.02329754944230013,0.028953763936482767,0.0736020127082976,333,0.08844444444444445,4500
97,frobenius,245,100,0.005195705029776636,0.011217690248030923,0.034878216697532015,0.007267637697547922,0.016998317472525375,0.073725234916584,0.0201388330969314,0.02707907656291062,0.06172973351635338,0.02165091877965459,0.029045104331363536,0.10472584008723237,386,0.058125,6400
97,bures_wasserstein,245,100,0.0059040364780015425,0.012919946712021482,0.045390747955943625,0.006037489950457773,0.013084378981970473,0.040767201211773095,0.019873230281447486,0.026544764049384013,0.06333348245596479,0.02325773647737854,0.029829737842872402,0.08306443965872455,389,0.06890625,6400
98,frobenius,271,100,0.0086770511395764,0.014891413955413184,0.03989774429714041,0.01307273034257744,0.026056273409671822,0.19748417658131498,0.022522460975160242,0.029730578778693072,0.06172973351635338,0.02321869106066819,0.030351884790362157,0.19748417658131498,327,0.13,6200
98,bures_wasserstein,271,100,0.00979295276380242,0.018301476223834538,0.06076915335924963,0.010344381028135494,0.01876276151687002,0.062179907315379236,0.023720534656622345,0.030747822451091124,0.07682271799409338,0.026003940716589992,0.032160094788380104,0.07732817567308506,308,0.10258064516129033,6200
99,frobenius,309,100,0.008997233173411329,0.015681487628474627,0.054305800795126834,0.013103873421654496,0.02447026642465298,0.09777618834185971,0.02203454691644167,0.02928873822550341,0.06172973351635338,0.02294529775036491,0.030243809762651237,0.10472584008723237,336,0.10947368421052632,7600
99,bures_wasserstein,309,100,0.009355329618274424,0.01741643349747317,0.060769153359249636,0.010164296726484666,0.01842280235436517,0.0516152107595321,0.022685748123874454,0.030232121489184284,0.06743767493026433,0.024604843808976526,0.031168390243094892,0.08306443965872455,338,0.10842105263157895,7600
