map_id,metric,age,count,min,median,mean,max,range,std,cv
13,entropy,8,53,0.8359751074396966,0.9137041522896617,0.9250506071495698,1.0124776528389285,0.17650254539923194,0.03850115034201213,0.041620588154251056
13,entropy,9,48,0.854295619857141,1.0140906207741143,1.0083498143337988,1.1040159032941972,0.2497202834370562,0.05105829188588996,0.0506354949047354
13,entropy,10,42,0.926287889150672,1.095017134265505,1.0919544784058548,1.1875191588773246,0.26123126972665267,0.05898199298093952,0.05401506578099059
13,map_uncertainty,0,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,map_uncertainty,1,72,0.030000000000000027,0.030000000000000027,0.03000000000000004,0.030000000000000027,0.0,1.3877787807814457e-17,4.625929269271479e-16
13,map_uncertainty,2,71,0.05900000000000005,0.05900000000000005,0.05904929577464791,0.05910000000000004,9.999999999998899e-05,4.999504042055461e-05,0.0008466661585830354
13,map_uncertainty,3,69,0.08713300000000002,0.08713300000000002,0.08719204347826097,0.08732700000000004,0.00019400000000002748,8.926534858201794e-05,0.0010237786043433411
13,map_uncertainty,4,67,0.10482384000000011,0.11442492000000004,0.1142811674626867,0.11470719000000007,0.009883349999999957,0.0011754371604340954,0.010285484358723241
13,map_uncertainty,5,64,0.12217212519999998,0.14071834140000006,0.14021134099531268,0.1412659743000001,0.019093849100000115,0.002806063515614452,0.020013099480364144
13,map_uncertainty,6,60,0.14814445051900016,0.16631970436900012,0.16568891199730018,0.16702799507100008,0.01888354455199992,0.002816981439590606,0.017001629171398674
