map_id,start_x,start_y,age,xhat,yhat,direction,cnt_e,cnt_w,cnt_n,cnt_s,belief_state,b1,b2,b3,b4,other,gini_uncertainty
84,2,4,6,6,5,north,4,0,2,0,28,83,5,4,4,4,3038
84,2,4,7,6,6,east,5,0,2,0,41,81,6,4,4,5,3346
84,2,4,8,7,6,east,6,0,2,0,55,78,7,5,5,5,3792
84,2,4,9,8,6,east,7,0,2,0,68,76,7,6,6,5,4078
84,2,4,10,9,6,north,7,0,3,0,105,74,8,6,5,7,4350
84,3,0,1,3,0,east,1,0,0,0,1,97,1,1,1,0,588
84,3,0,2,4,0,east,2,0,0,0,2,94,2,2,2,0,1152
84,3,0,3,5,0,east,3,0,0,0,5,91,3,3,3,0,1692
84,3,0,4,6,0,east,4,0,0,0,9,88,4,4,4,0,2208
84,3,0,5,7,0,north,4,0,1,0,19,86,4,4,4,2,2552
84,3,0,6,7,1,north,4,0,2,0,28,83,5,4,4,4,3038
84,3,0,7,7,2,north,4,0,3,0,43,81,6,4,3,6,3342
84,3,0,8,7,3,north,4,0,4,0,61,79,7,3,3,8,3628
84,3,0,9,7,4,north,4,0,5,0,82,76,8,4,4,8,4064
84,3,0,10,7,5,north,4,0,6,0,109,74,8,5,5,8,4346
84,3,1,1,3,1,south,0,0,0,1,1,97,1,1,1,0,588
84,3,1,2,3,0,east,1,0,0,1,4,94,2,1,1,2,1154
84,3,1,3,4,0,east,2,0,0,1,7,91,3,2,2,2,1698
84,3,1,4,5,0,east,3,0,0,1,12,88,4,3,3,2,2218
84,3,1,5,6,0,east,4,0,0,1,19,86,4,4,4,2,2552
84,3,1,6,7,0,north,4,0,1,1,33,84,4,4,4,4,2880
84,3,1,7,7,1,north,4,0,2,1,36,81,5,4,4,6,3346
84,3,1,8,7,2,north,4,0,3,1,62,79,6,4,3,8,3634
84,3,1,9,7,3,north,4,0,4,1,83,76,7,4,3,10,4050
84,3,1,10,7,4,north,4,0,5,1,107,74,7,4,4,11,4322
84,3,2,1,3,2,west,0,1,0,0,1,97,1,1,1,0,588
84,3,2,2,2,2,west,0,2,0,0,2,94,2,2,2,0,1152
84,3,2,3,1,2,west,0,3,0,0,5,91,3,3,3,0,1692
84,3,2,4,0,2,north,0,3,1,0,12,88,4,3,3,2,2218
84,3,2,5,0,3,north,0,3,2,0,21,86,4,3,3,4,2554
84,3,2,6,0,4,east,1,3,2,0,29,83,4,3,3,7,3028
84,3,2,7,1,4,east,2,3,2,0,37,81,4,3,3,9,3324
84,3,2,8,2,4,east,3,3,2,0,54,79,4,4,3,10,3618
84,3,2,9,3,4,north,3,3,3,0,81,76,5,5,3,11,4044
84,3,2,10,3,5,east,4,3,3,0,108,74,6,5,3,12,4310
84,3,4,1,3,4,north,0,0,1,0,1,97,1,1,1,0,588
84,3,4,2,3,5,east,1,0,1,0,4,94,2,1,1,2,1154
84,3,4,3,4,5,east,2,0,1,0,7,91,3,2,2,2,1698
84,3,4,4,5,5,east,3,0,1,0,12,88,4,3,3,2,2218
84,3,4,5,6,5,north,3,0,2,0,21,86,4,3,3,4,2554
84,3,4,6,6,6,east,4,0,2,0,28,83,5,4,4,4,3038
84,3,4,7,7,6,east,5,0,2,0,41,81,6,4,4,5,3346
84,3,4,8,8,6,east,6,0,2,0,55,78,7,5,5,5,3792
84,3,4,9,9,6,north,6,0,3,0,76,76,7,5,5,7,4076
84,3,4,10,9,7,north,6,0,4,0,109,74,8,5,5,8,4346
84,3,5,1,3,5,east,1,0,0,0,1,97,1,1,1,0,588
84,3,5,2,4,5,east,2,0,0,0,2,94,2,2,2,0,1152
84,3,5,3,5,5,east,3,0,0,0,5,91,3,3,3,0,1692
84,3,5,4,6,5,north,3,0,1,0,12,88,4,3,3,2,2218
84,3,5,5,6,6,east,4,0,1,0,19,86,4,4,4,2,2552
84,3,5,6,7,6,east,5,0,1,0,26,83,5,5,4,3,3036
84,3,5,7,8,6,east,6,0,1,0,38,81,6,5,5,3,3344
84,3,5,8,9,6,north,6,0,2,0,55,78,7,5,5,5,3792
84,3,5,9,9,7,north,6,0,3,0,76,76,7,5,5,7,4076
84,3,5,10,9,8,north,6,0,4,0,109,74,8,5,5,8,4346
84,3,6,1,3,6,south,0,0,0,1,1,97,1,1,1,0,588
84,3,6,2,3,5,east,1,0,0,1,4,94,2,1,1,2,1154
84,3,6,3,4,5,east,2,0,0,1,7,91,3,2,2,2,1698
84,3,6,4,5,5,east,3,0,0,1,12,88,4,3,3,2,2218
84,3,6,5,6,5,north,3,0,1,1,21,86,4,3,3,4,2554
84,3,6,6,6,6,east,4,0,1,1,33,84,4,4,4,4,2880
84,3,6,7,7,6,east,5,0,1,1,39,81,5,5,4,5,3348
84,3,6,8,8,6,east,6,0,1,1,65,78,6,6,5,5,3794
84,3,6,9,9,6,north,6,0,2,1,87,76,6,6,5,7,4078
84,3,6,10,9,7,north,6,0,3,1,102,74,7,6,5,8,4350
84,3,7,1,3,7,south,0,0,0,1,1,97,1,1,1,0,588
84,3,7,2,3,6,south,0,0,0,2,2,94,2,2,2,0,1152
84,3,7,3,3,5,east,1,0,0,2,7,91,3,2,2,2,1698
84,3,7,4,4,5,east,2,0,0,2,14,88,4,2,2,4,2216
84,3,7,5,5,5,east,3,0,0,2,21,86,4,3,3,4,2554
84,3,7,6,6,5,north,3,0,1,2,32,83,4,4,3,6,3034
84,3,7,7,6,6,east,4,0,1,2,36,81,5,4,4,6,3346
84,3,7,8,7,6,east,5,0,1,2,64,79,6,5,4,6,3646
84,3,7,9,8,6,east,6,0,1,2,87,76,6,6,5,7,4078
84,3,7,10,9,6,north,6,0,2,2,102,74,7,6,5,8,4350
84,4,0,1,4,0,east,1,0,0,0,1,97,1,1,1,0,588
84,4,0,2,5,0,east,2,0,0,0,2,94,2,2,2,0,1152
84,4,0,3,6,0,east,3,0,0,0,5,91,3,3,3,0,1692
84,4,0,4,7,0,north,3,0,1,0,12,88,4,3,3,2,2218
84,4,0,5,7,1,north,3,0,2,0,21,86,4,3,3,4,2554
84,4,0,6,7,2,north,3,0,3,0,31,83,5,3,3,6,3032
84,4,0,7,7,3,north,3,0,4,0,43,81,6,4,3,6,3342
84,4,0,8,7,4,north,3,0,5,0,58,79,7,4,4,6,3642
84,4,0,9,7,5,north,3,0,6,0,76,76,7,5,5,7,4076
84,4,0,10,7,6,east,4,0,6,0,109,74,8,5,5,8,4346
84,4,1,1,4,1,north,0,0,1,0,1,97,1,1,1,0,588
84,4,1,2,4,2,east,1,0,1,0,4,94,2,1,1,2,1154
84,4,1,3,5,2,north,1,0,2,0,7,91,3,2,2,2,1698
84,4,1,4,5,3,north,1,0,3,0,12,88,4,3,3,2,2218
84,4,1,5,5,4,north,1,0,4,0,19,86,4,4,4,2,2552
84,4,1,6,5,5,east,2,0,4,0,28,83,5,4,4,4,3038
84,4,1,7,6,5,north,2,0,5,0,41,81,6,4,4,5,3346
84,4,1,8,6,6,east,3,0,5,0,58,79,7,4,4,6,3642
84,4,1,9,7,6,east,4,0,5,0,82,76,8,4,4,8,4064
84,4,1,10,8,6,east,5,0,5,0,112,74,8,4,4,10,4328
84,4,2,1,4,2,east,1,0,0,0,1,97,1,1,1,0,588
84,4,2,2,5,2,north,1,0,1,0,4,94,2,1,1,2,1154
84,4,2,3,5,3,north,1,0,2,0,7,91,3,2,2,2,1698
84,4,2,4,5,4,north,1,0,3,0,12,88,4,3,3,2,2218
84,4,2,5,5,5,east,2,0,3,0,21,86,4,3,3,4,2554
84,4,2,6,6,5,north,2,0,4,0,28,83,5,4,4,4,3038
84,4,2,7,6,6,east,3,0,4,0,43,81,6,4,3,6,3342
84,4,2,8,7,6,east,4,0,4,0,61,79,7,3,3,8,3628
84,4,2,9,8,6,east,5,0,4,0,82,76,8,4,4,8,4064
84,4,2,10,9,6,north,5,0,5,0,112,74,8,4,4,10,4328
84,4,4,1,4,4,north,0,0,1,0,1,97,1,1,1,0,588
84,4,4,2,4,5,east,1,0,1,0,4,94,2,1,1,2,1154
84,4,4,3,5,5,east,2,0,1,0,7,91,3,2,2,2,1698
84,4,4,4,6,5,north,2,0,2,0,14,88,4,2,2,4,2216
84,4,4,5,6,6,east,3,0,2,0,21,86,4,3,3,4,2554
84,4,4,6,7,6,east,4,0,2,0,28,83,5,4,4,4,3038
84,4,4,7,8,6,east,5,0,2,0,41,81,6,4,4,5,3346
84,4,4,8,9,6,north,5,0,3,0,58,79,7,4,4,6,3642
84,4,4,9,9,7,north,5,0,4,0,82,76,8,4,4,8,4064
84,4,4,10,9,8,north,5,0,5,0,112,74,8,4,4,10,4328
84,4,5,1,4,5,east,1,0,0,0,1,97,1,1,1,0,588
84,4,5,2,5,5,east,2,0,0,0,2,94,2,2,2,0,1152
84,4,5,3,6,5,north,2,0,1,0,7,91,3,2,2,2,1698
84,4,5,4,6,6,east,3,0,1,0,12,88,4,3,3,2,2218
84,4,5,5,7,6,east,4,0,1,0,19,86,4,4,4,2,2552
84,4,5,6,8,6,east,5,0,1,0,26,83,5,5,4,3,3036
84,4,5,7,9,6,north,5,0,2,0,41,81,6,4,4,5,3346
84,4,5,8,9,7,north,5,0,3,0,58,79,7,4,4,6,3642
84,4,5,9,9,8,north,5,0,4,0,82,76,8,4,4,8,4064
84,4,6,1,4,6,south,0,0,0,1,1,97,1,1,1,0,588
84,4,6,2,4,5,east,1,0,0,1,4,94,2,1,1,2,1154
84,4,6,3,5,5,east,2,0,0,1,7,91,3,2,2,2,1698
84,4,6,4,6,5,north,2,0,1,1,15,88,3,3,2,4,2218
84,4,6,5,6,6,east,3,0,1,1,21,86,4,3,3,4,2554
84,4,6,6,7,6,east,4,0,1,1,33,84,4,4,4,4,2880
84,4,6,7,8,6,east,5,0,1,1,39,81,5,5,4,5,3348
84,4,6,8,9,6,north,5,0,2,1,64,79,6,5,4,6,3646
84,4,6,9,9,7,north,5,0,3,1,85,76,7,5,4,8,4070
84,4,6,10,9,8,north,5,0,4,1,113,74,7,5,4,10,4334
84,4,7,1,4,7,south,0,0,0,1,1,97,1,1,1,0,588
84,4,7,2,4,6,south,0,0,0,2,2,94,2,2,2,0,1152
84,4,7,3,4,5,east,1,0,0,2,7,91,3,2,2,2,1698
84,4,7,4,5,5,east,2,0,0,2,14,88,4,2,2,4,2216
84,4,7,5,6,5,north,2,0,1,2,18,86,3,3,2,6,2546
84,4,7,6,6,6,east,3,0,1,2,32,83,4,4,3,6,3034
84,4,7,7,7,6,east,4,0,1,2,36,81,5,4,4,6,3346
84,4,7,8,8,6,east,5,0,1,2,64,79,6,5,4,6,3646
84,4,7,9,9,6,north,5,0,2,2,86,76,6,6,4,8,4072
84,4,7,10,9,7,north,5,0,3,2,114,74,6,6,4,10,4336
84,4,8,1,4,8,south,0,0,0,1,1,97,1,1,1,0,588
84,4,8,2,4,7,south,0,0,0,2,2,94,2,2,2,0,1152
84,4,8,3,4,6,south,0,0,0,3,5,91,3,3,3,0,1692
84,4,8,4,4,5,east,1,0,0,3,12,88,4,3,3,2,2218
84,4,8,5,5,5,east,2,0,0,3,21,86,4,3,3,4,2554
84,4,8,6,6,5,north,2,0,1,3,29,83,4,3,3,7,3028
84,4,8,7,6,6,east,3,0,1,3,44,81,5,3,3,8,3332
84,4,8,8,7,6,east,4,0,1,3,62,79,6,4,3,8,3634
84,4,8,9,8,6,east,5,0,1,3,85,76,7,5,4,8,4070
84,4,8,10,9,6,north,5,0,2,3,114,74,6,6,4,10,4336
84,4,9,1,4,9,south,0,0,0,1,1,97,1,1,1,0,588
84,4,9,2,4,8,south,0,0,0,2,2,94,2,2,2,0,1152
84,4,9,3,4,7,south,0,0,0,3,5,91,3,3,3,0,1692
84,4,9,4,4,6,south,0,0,0,4,9,88,4,4,4,0,2208
84,4,9,5,4,5,east,1,0,0,4,19,86,4,4,4,2,2552
84,4,9,6,5,5,east,2,0,0,4,28,83,5,4,4,4,3038
84,4,9,7,6,5,north,2,0,1,4,42,81,5,4,3,7,3340
84,4,9,8,6,6,east,3,0,1,4,59,79,6,3,3,9,3624
84,4,9,9,7,6,east,4,0,1,4,83,76,7,4,3,10,4050
84,4,9,10,8,6,east,5,0,1,4,113,74,7,5,4,10,4334
84,5,0,1,5,0,east,1,0,0,0,1,97,1,1,1,0,588
84,5,0,2,6,0,east,2,0,0,0,2,94,2,2,2,0,1152
84,5,0,3,7,0,north,2,0,1,0,7,91,3,2,2,2,1698
84,5,0,4,7,1,north,2,0,2,0,14,88,4,2,2,4,2216
84,5,0,5,7,2,north,2,0,3,0,21,86,4,3,3,4,2554
84,5,0,6,7,3,north,2,0,4,0,28,83,5,4,4,4,3038
84,5,0,7,7,4,north,2,0,5,0,41,81,6,4,4,5,3346
84,5,0,8,7,5,north,2,0,6,0,55,78,7,5,5,5,3792
84,5,0,9,7,6,east,3,0,6,0,76,76,7,5,5,7,4076
84,5,0,10,8,6,east,4,0,6,0,109,74,8,5,5,8,4346
84,5,2,1,5,2,north,0,0,1,0,1,97,1,1,1,0,588
84,5,2,2,5,3,north,0,0,2,0,2,94,2,2,2,0,1152
84,5,2,3,5,4,north,0,0,3,0,5,91,3,3,3,0,1692
84,5,2,4,5,5,east,1,0,3,0,12,88,4,3,3,2,2218
84,5,2,5,6,5,north,1,0,4,0,19,86,4,4,4,2,2552
84,5,2,6,6,6,east,2,0,4,0,28,83,5,4,4,4,3038
84,5,2,7,7,6,east,3,0,4,0,43,81,6,4,3,6,3342
84,5,2,8,8,6,east,4,0,4,0,61,79,7,3,3,8,3628
84,5,2,9,9,6,north,4,0,5,0,82,76,8,4,4,8,4064
84,5,2,10,9,7,north,4,0,6,0,109,74,8,5,5,8,4346
84,5,3,1,5,3,north,0,0,1,0,1,97,1,1,1,0,588
84,5,3,2,5,4,north,0,0,2,0,2,94,2,2,2,0,1152
84,5,3,3,5,5,east,1,0,2,0,7,91,3,2,2,2,1698
84,5,3,4,6,5,north,1,0,3,0,12,88,4,3,3,2,2218
84,5,3,5,6,6,east,2,0,3,0,21,86,4,3,3,4,2554
84,5,3,6,7,6,east,3,0,3,0,31,83,5,3,3,6,3032
84,5,3,7,8,6,east,4,0,3,0,43,81,6,4,3,6,3342
84,5,3,8,9,6,north,4,0,4,0,61,79,7,3,3,8,3628
84,5,3,9,9,7,north,4,0,5,0,82,76,8,4,4,8,4064
84,5,3,10,9,8,north,4,0,6,0,109,74,8,5,5,8,4346
84,5,4,1,5,4,north,0,0,1,0,1,97,1,1,1,0,588
84,5,4,2,5,5,east,1,0,1,0,4,94,2,1,1,2,1154
84,5,4,3,6,5,north,1,0,2,0,7,91,3,2,2,2,1698
84,5,4,4,6,6,east,2,0,2,0,14,88,4,2,2,4,2216
84,5,4,5,7,6,east,3,0,2,0,21,86,4,3,3,4,2554
84,5,4,6,8,6,east,4,0,2,0,28,83,5,4,4,4,3038
84,5,4,7,9,6,north,4,0,3,0,43,81,6,4,3,6,3342
84,5,4,8,9,7,north,4,0,4,0,61,79,7,3,3,8,3628
84,5,4,9,9,8,north,4,0,5,0,82,76,8,4,4,8,4064
84,5,5,1,5,5,east,1,0,0,0,1,97,1,1,1,0,588
84,5,5,2,6,5,north,1,0,1,0,4,94,2,1,1,2,1154
84,5,5,3,6,6,east,2,0,1,0,7,91,3,2,2,2,1698
84,5,5,4,7,6,east,3,0,1,0,12,88,4,3,3,2,2218
84,5,5,5,8,6,east,4,0,1,0,19,86,4,4,4,2,2552
84,5,5,6,9,6,north,4,0,2,0,28,83,5,4,4,4,3038
84,5,5,7,9,7,north,4,0,3,0,43,81,6,4,3,6,3342
84,5,5,8,9,8,north,4,0,4,0,61,79,7,3,3,8,3628
84,6,0,1,6,0,east,1,0,0,0,1,97,1,1,1,0,588
84,6,0,2,7,0,north,1,0,1,0,4,94,2,1,1,2,1154
84,6,0,3,7,1,north,1,0,2,0,7,91,3,2,2,2,1698
