map_id,requested_k,effective_k,raw_unique_beliefs,raw_occurrences,sw2_mean,sw2_p95,sw2_max,mse_abs_mean,mse_rel_mean,urc_level_disagreement,transition_mismatch_rate,transition_mismatches,transition_occurrences,ambiguous_transition_keys,transition_key_count
14,175,175,512,706,0.035834509828850176,0.12447458398705558,0.17389038844202906,0.01666622883436492,0.05332960569156646,0.24220963172804533,0.061708860759493674,39,632,37,566
14,200,200,512,706,0.029736769851986165,0.11885922459167851,0.15175406055271468,0.01327349048992481,0.03590386512460939,0.19688385269121814,0.055379746835443035,35,632,34,576
15,50,50,385,543,0.06632666682065921,0.15883247038052073,0.20788364005497162,0.028326456388815913,0.09360459164966328,0.39779005524861877,0.10833333333333334,52,480,47,393
15,75,75,385,543,0.053647362637132615,0.1451920836925282,0.16797263983074423,0.024640408079786458,0.080578838381601,0.35359116022099446,0.0875,42,480,38,400
15,100,100,385,543,0.040897091741452146,0.13222924208865244,0.1623938446377682,0.017308196101437294,0.055392843887598936,0.2523020257826888,0.0625,30,480,29,427
15,125,125,385,543,0.03053954332205472,0.12600576424927132,0.16226954287725584,0.012179203429035557,0.03732056494985896,0.19152854511970535,0.01875,9,480,8,453
15,150,150,385,543,0.023270353377661073,0.11113709176942861,0.15005757574261527,0.009082296713355233,0.028637221924156873,0.1252302025782689,0.01875,9,480,9,466
15,175,175,385,543,0.01865331429465963,0.10165627707199858,0.14280654789590733,0.007412022800260766,0.028894067759226608,0.13627992633517497,0.016666666666666666,8,480,8,469
15,200,200,385,543,0.01327078752996794,0.08591206594574874,0.13014585812625482,0.004933190122149183,0.016494770082360503,0.08103130755064457,0.00625,3,480,3,473
16,50,50,534,716,0.0787226520397805,0.16689118142895557,0.2245786565952516,0.03557042313349636,0.10574235306472034,0.4441340782122905,0.15912636505460218,102,641,81,431
16,75,75,534,716,0.06629275129260652,0.1505410682865954,0.19319221127480285,0.029467326638664706,0.08787044215661928,0.3994413407821229,0.11700468018720749,75,641,63,495
16,100,100,534,716,0.05384205602964143,0.14225314489394073,0.19496222017604664,0.02332527111504994,0.06988885560556969,0.3435754189944134,0.10140405616224649,65,641,58,532
16,125,125,534,716,0.043706892774105936,0.13402524983185007,0.1696828313301535,0.018276397751003978,0.05665420985574431,0.26955307262569833,0.059282371294851796,38,641,35,573
16,150,150,534,716,0.037943710483770716,0.12426197582761155,0.157805879395859,0.01647127595065482,0.052567860197284426,0.2346368715083799,0.060842433697347896,39,641,33,571
16,175,175,534,716,0.03325003967024547,0.12230282030350734,0.17362604077285837,0.013849350552259585,0.0400159807627841,0.19692737430167598,0.0499219968798752,32,641,30,582
16,200,200,534,716,0.028884344867386676,0.11682896468342947,0.1535702268353423,0.012170606530180114,0.03904830952610013,0.18854748603351956,0.0452418096723869,29,641,25,591
17,50,50,484,646,0.0797200954864215,0.17217328554328795,0.2177275425751264,0.03564256700037672,0.10099709182613124,0.4551083591331269,0.16608996539792387,96,578,85,386
17,75,75,484,646,0.06615890590745549,0.16163817307488865,0.20067231881117495,0.031668830227535194,0.09203197520454745,0.43653250773993807,0.14705882352941177,85,578,70,434
17,100,100,484,646,0.051813132094322346,0.14764505785016424,0.19806070621862487,0.02212263684284079,0.0644351859960212,0.32972136222910214,0.09515570934256055,55,578,50,484
17,125,125,484,646,0.04584809166828994,0.14114528566336287,0.1618879436756264,0.021944941701432703,0.06074934257748462,0.33591331269349844,0.08823529411764706,51,578,45,497
17,150,150,484,646,0.036811348028428344,0.1316846001219677,0.18291579392228302,0.016715091560100783,0.04786949114443383,0.26160990712074306,0.06747404844290658,39,578,36,513
17,175,175,484,646,0.032124667120706024,0.12777449560518078,0.1647214177828103,0.015137215006187048,0.045192995568204275,0.24613003095975233,0.04671280276816609,27,578,24,527
17,200,200,484,646,0.02683794489704412,0.119138893082419,0.14449631468222798,0.012344158289171452,0.03814025760220447,0.21207430340557276,0.04671280276816609,27,578,23,538
18,50,50,524,697,0.0845131988465709,0.1769603813392558,0.22930990949356378,0.035807147860180695,0.10683668705318698,0.4519368723098996,0.15705128205128205,98,624,73,415
18,75,75,524,697,0.0688779773541948,0.1588876046261074,0.22228225066652763,0.028789858494729443,0.08211890769104531,0.4117647058823529,0.11057692307692307,69,624,62,479
18,100,100,524,697,0.0576868632029982,0.1444219531948846,0.19600168490753078,0.025292069822208843,0.07616481730097575,0.3787661406025825,0.08814102564102565,55,624,52,507
18,125,125,524,697,0.050384676597507345,0.14474967797169236,0.17583012979863247,0.023841807190539296,0.07093790261312466,0.32281205164992827,0.08012820512820513,50,624,48,537
18,150,150,524,697,0.044941102229022555,0.1377138205819115,0.17346887691396098,0.02086891007648268,0.06397309399599355,0.3012912482065997,0.08333333333333333,52,624,47,547
18,175,175,524,697,0.037509122703734736,0.13331085561370845,0.16979638192232702,0.01783888238689407,0.052144094289541,0.2582496413199426,0.052884615384615384,33,624,30,574
18,200,200,524,697,0.031682600904033444,0.1266995918745318,0.1631703867306614,0.014452157256155113,0.04139726045864982,0.23385939741750358,0.04006410256410257,25,624,23,587
19,50,50,462,632,0.08560116236884151,0.17160112122766788,0.21113242825555142,0.03572131306883076,0.10741657868334371,0.435126582278481,0.15752212389380532,89,565,77,399
19,75,75,462,632,0.07221895531221455,0.16220667073632397,0.20603137025056467,0.030237421260844995,0.09363532508893806,0.3924050632911392,0.13274336283185842,75,565,64,430
19,100,100,462,632,0.05913694195641616,0.14878482108695054,0.20131771000633542,0.02616783927380724,0.07808045952709151,0.36075949367088606,0.10442477876106195,59,565,54,460
19,125,125,462,632,0.05200572158979141,0.14085990253889752,0.17815762921514613,0.022398528064948048,0.06690800748818973,0.31170886075949367,0.0831858407079646,47,565,43,489
19,150,150,462,632,0.04555367393935946,0.13134671584598825,0.1839105865438121,0.020382647377249034,0.06267279807482116,0.2974683544303797,0.0743362831858407,42,565,38,491
19,175,175,462,632,0.03715030560628382,0.1227598140396609,0.14655476219868457,0.016086054640783,0.049772667149182714,0.23575949367088608,0.04070796460176991,23,565,23,513
19,200,200,462,632,0.0324964200825946,0.11962740821683175,0.14655476219868457,0.014596396324854965,0.04276584922960192,0.23259493670886075,0.05309734513274336,30,565,29,512
20,50,50,348,477,0.07015907626472365,0.16912842895963454,0.22932487411634586,0.03002055172407734,0.08736448206221142,0.42557651991614254,0.12850467289719625,55,428,47,320
20,75,75,348,477,0.052780018683997405,0.13778622010715316,0.1695389013733855,0.02366005171031129,0.06645424058758866,0.3417190775681342,0.09813084112149532,42,428,41,353
20,100,100,348,477,0.041327653807628414,0.12918526947681905,0.16828161840003664,0.01829866315761205,0.04933271564247731,0.2851153039832285,0.07242990654205607,31,428,27,375
20,125,125,348,477,0.03254002700333618,0.12403338742139487,0.15309310892394862,0.013663069111286652,0.042035401611784214,0.2138364779874214,0.0514018691588785,22,428,21,389
20,150,150,348,477,0.02605560019978949,0.11659897106805826,0.16912842895963454,0.01118325805447864,0.031712944181527196,0.16561844863731656,0.037383177570093455,16,428,15,401
20,175,175,348,477,0.020057437019310755,0.11330736541929817,0.1699174144984911,0.008481303937671771,0.023065586450337155,0.1488469601677149,0.030373831775700934,13,428,13,409
20,200,200,348,477,0.014727600911877489,0.10051135467296843,0.13142422433774045,0.006177050066496875,0.017916077521683463,0.11740041928721175,0.02336448598130841,10,428,9,414
21,50,50,457,649,0.06734990688586871,0.16230025843197202,0.21660293186279514,0.029915773907780326,0.08610066822992034,0.4206471494607088,0.11785095320623917,68,577,60,444
21,75,75,457,649,0.05442168259942573,0.14655800353429266,0.21660293186279514,0.022896449259985494,0.07171114672915374,0.3682588597842835,0.09185441941074524,53,577,50,487
21,100,100,457,649,0.041393308357363344,0.1324440311433893,0.1811085826535315,0.016433376729768273,0.048856089407702655,0.28197226502311246,0.05199306759098787,30,577,28,510
21,125,125,457,649,0.03386955070205314,0.1268707567071555,0.15639743636352915,0.01435336471167464,0.046454051767753794,0.26348228043143296,0.05719237435008666,33,577,29,535
21,150,150,457,649,0.028550278505919364,0.12120193689887161,0.13593396488102524,0.011999074400655094,0.042632437906905386,0.2295839753466872,0.036395147313691506,21,577,21,541
21,175,175,457,649,0.022734733032983668,0.1120321453513031,0.14085990253889752,0.00939658333838921,0.03191090316853372,0.1941448382126348,0.03119584055459272,18,577,18,549
21,200,200,457,649,0.01747418926799487,0.10173713154027282,0.13129346174852763,0.0069721491360455945,0.022305092910593197,0.13559322033898305,0.019064124783362217,11,577,11,559
22,50,50,452,649,0.07197146441787973,0.16018644874933444,0.21561068651036017,0.03462708537952779,0.09333802942291891,0.48073959938366717,0.16896551724137931,98,580,91,399
22,75,75,452,649,0.05902443680649088,0.14883725743442236,0.1833178650908174,0.026967355231207475,0.0728808005965105,0.3852080123266564,0.13275862068965516,77,580,71,442
22,100,100,452,649,0.047306875049197936,0.1350814698160281,0.18137354832223726,0.021768252051933525,0.05584128920213391,0.3405238828967643,0.09310344827586207,54,580,51,498
22,125,125,452,649,0.038896380262325246,0.12426197582761155,0.17652144727987404,0.018033577541728588,0.04585142378800646,0.29121725731895226,0.06724137931034482,39,580,37,525
22,150,150,452,649,0.03477477149530674,0.12220092834754334,0.17652144727987404,0.014459339167574156,0.038633650699958236,0.2542372881355932,0.04827586206896552,28,580,27,530
22,175,175,452,649,0.028616266875098415,0.11432309195378511,0.1634447637574461,0.012854480325353456,0.03644132370062094,0.2280431432973806,0.027586206896551724,16,580,16,555
22,200,200,452,649,0.022897653401701842,0.10720462449908248,0.13778622010715316,0.009826730048205782,0.0276151240634699,0.18798151001540833,0.02413793103448276,14,580,12,558
23,50,50,462,668,0.08021220167400617,0.17154284499753727,0.25178654914761145,0.03476141692379338,0.10794238424873155,0.42664670658682635,0.15126050420168066,90,595,77,419
23,75,75,462,668,0.062023961990500864,0.1515763287102876,0.20525974592764232,0.027059743620803826,0.08025944249267411,0.36077844311377244,0.11260504201680673,67,595,58,470
23,100,100,462,668,0.050652220343648344,0.1435443816098783,0.1874476696158422,0.021983729502213223,0.06718930981849291,0.3158682634730539,0.08067226890756303,48,595,47,512
23,125,125,462,668,0.04035834057126702,0.13197701566305076,0.1797603618150666,0.01790352511260883,0.05262850745574728,0.23802395209580837,0.06386554621848739,38,595,36,533
23,150,150,462,668,0.03563365722841571,0.12670148157818487,0.15428892225220542,0.0158225183507298,0.04934530216384738,0.218562874251497,0.047058823529411764,28,595,27,550
23,175,175,462,668,0.028820628865234416,0.12366976158990454,0.15753601317731214,0.01291827796470514,0.03652616992583604,0.17664670658682635,0.03697478991596639,22,595,21,555
23,200,200,462,668,0.024222775491303406,0.11601412885545703,0.14424945469066203,0.010737580714346679,0.03481097725011141,0.1661676646706587,0.021848739495798318,13,595,12,572
24,50,50,551,742,0.08404714909779594,0.17743998391316182,0.2595124848723161,0.03595184718788469,0.10497545375930119,0.4555256064690027,0.1689291101055807,112,663,84,427
24,75,75,551,742,0.06934772632723707,0.1642336599806725,0.20594433590772096,0.030409691579164868,0.09808758072691669,0.408355795148248,0.15535444947209653,103,663,91,475
24,100,100,551,742,0.05870165519160345,0.1435443816098787,0.17777562363685953,0.024474584347533,0.07426841433887481,0.3638814016172507,0.12066365007541478,80,663,66,521
24,125,125,551,742,0.0489151936794496,0.13267976091640896,0.17273833874232405,0.02018794448808253,0.06306005454749634,0.30997304582210244,0.08295625942684766,55,663,54,564
24,150,150,551,742,0.04270479497861301,0.1338945480206688,0.1949501274951347,0.018178115143106816,0.05706002863748915,0.2668463611859838,0.06787330316742081,45,663,39,573
24,175,175,551,742,0.03742115883540309,0.12666495224804009,0.17099852752011807,0.015570765146235357,0.04961977587322657,0.2358490566037736,0.06334841628959276,42,663,37,589
24,200,200,551,742,0.031950474228002644,0.11933694524203661,0.1702852163803475,0.013819659948725133,0.041023214421190675,0.20350404312668463,0.05429864253393665,36,663,34,591
25,50,50,508,691,0.08186670492076865,0.17904528468255104,0.2242013603953384,0.03509209082459402,0.10306446426663984,0.44138929088277856,0.1825525040387722,113,619,94,415
25,75,75,508,691,0.06616610986563787,0.16163817307488873,0.22039341319635278,0.029582671152842143,0.08428878167677555,0.402315484804631,0.11147011308562198,69,619,58,487
25,100,100,508,691,0.053933326962830215,0.1446649981464077,0.19319221127480285,0.02452086862146402,0.07248114801040222,0.35600578871201155,0.10016155088852989,62,619,56,510
25,125,125,508,691,0.04454932801397696,0.13682491143106437,0.1695362381901136,0.018794439688376016,0.05753051712933594,0.28509406657018815,0.06785137318255251,42,619,37,542
25,150,150,508,691,0.039341004669401027,0.13091366068985033,0.17834514194542395,0.01744465355138982,0.05298584057141493,0.26772793053545585,0.06946688206785137,43,619,41,555
25,175,175,508,691,0.03160360289398236,0.12530288809821294,0.15121176749965282,0.013692621145095533,0.04486630624031839,0.2301013024602026,0.035541195476575124,22,619,21,583
25,200,200,508,691,0.02671590284036088,0.11915331900905353,0.16203449213902066,0.011518820455760186,0.03209528868354467,0.17655571635311143,0.03715670436187399,23,619,21,585
26,50,50,411,558,0.06940309595912693,0.17112324045882366,0.21848393289936577,0.02942980151227327,0.09086773350995744,0.3888888888888889,0.11066398390342053,55,497,43,366
26,75,75,411,558,0.054519517701584676,0.14771449534847098,0.1804027571610581,0.02127322360718955,0.0725662825071591,0.3279569892473118,0.1006036217303823,50,497,44,402
26,100,100,411,558,0.04602929024997396,0.13211555641270745,0.1986125561871054,0.019682439495328947,0.0673494229420144,0.3118279569892473,0.08048289738430583,40,497,38,426
26,125,125,411,558,0.037805931091248406,0.12525121418295354,0.19051150659859717,0.015239247181379997,0.05137240397260854,0.23476702508960573,0.0482897384305835,24,497,22,440
26,150,150,411,558,0.032746043023748964,0.12020681428719518,0.14851755492790522,0.01368975869429991,0.04378285077153477,0.2168458781362007,0.06237424547283702,31,497,28,433
26,175,175,411,558,0.025574161297525263,0.10947727116646216,0.14942370590406417,0.009896835227183176,0.03390735976231326,0.17204301075268819,0.03219315895372234,16,497,16,462
26,200,200,411,558,0.02168130980975225,0.10876411890290293,0.14739886528837984,0.00830965680911433,0.030605633061845806,0.14336917562724014,0.028169014084507043,14,497,14,473
27,50,50,546,740,0.08549078542647835,0.17574329321611007,0.23885346018519327,0.03726447392693004,0.11089145998880412,0.4635135135135135,0.16767371601208458,111,662,91,432
27,75,75,546,740,0.06689524685872003,0.1588475269529327,0.22406427371620777,0.02839946761345971,0.08197888919769121,0.40675675675675677,0.09365558912386707,62,662,53,496
27,100,100,546,740,0.05646799505108817,0.14031695616937204,0.1883005868838478,0.022798267563348525,0.0668342394181502,0.3675675675675676,0.08308157099697885,55,662,48,550
27,125,125,546,740,0.04966886078519182,0.14264253305833635,0.20346481640202402,0.021427645956003178,0.06421307154142199,0.3256756756756757,0.0755287009063444,50,662,44,569
27,150,150,546,740,0.04150664505799539,0.12953782533589872,0.17842616131890898,0.01765424014653784,0.05292071963085873,0.2743243243243243,0.052870090634441085,35,662,33,583
27,175,175,546,740,0.03478163122420981,0.12442894393579514,0.1634447637574461,0.015244055004154962,0.043936938099934,0.22837837837837838,0.0513595166163142,34,662,32,592
27,200,200,546,740,0.03132537399369509,0.1249964364480056,0.1676840156782841,0.014384180099397393,0.03882932509204028,0.20810810810810812,0.04984894259818731,33,662,32,601
28,50,50,492,652,0.08033242711331454,0.17222771678565446,0.22866873133329066,0.03449658462169712,0.09922280207507315,0.4447852760736196,0.17294520547945205,101,584,80,399
28,75,75,492,652,0.061519480024230265,0.1597625693511936,0.22404275669061027,0.02771353502827912,0.07835768496705321,0.38190184049079756,0.13013698630136986,76,584,62,468
28,100,100,492,652,0.04997257888620876,0.14323744076931857,0.18704456532663072,0.02252697665251119,0.07031649152639337,0.3282208588957055,0.11472602739726027,67,584,60,492
28,125,125,492,652,0.04024778489083543,0.13467926369004757,0.16548649177220115,0.01833796634997717,0.05298373985185398,0.2684049079754601,0.0821917808219178,48,584,46,516
28,150,150,492,652,0.032946382830760484,0.13091366068985014,0.15973384731266013,0.014203986809467661,0.04143494265977857,0.21932515337423314,0.04280821917808219,25,584,22,541
28,175,175,492,652,0.027881672770625116,0.12665724232898945,0.15973384731266013,0.013122153341600313,0.0394372835170831,0.2085889570552147,0.0410958904109589,24,584,24,542
28,200,200,492,652,0.02195403369026169,0.11387165302286736,0.14649449867246647,0.010336269156638158,0.03046646872177442,0.17024539877300612,0.0273972602739726,16,584,16,560
29,50,50,441,603,0.08028236323373322,0.176185556177193,0.24211162520749924,0.03344843174651158,0.10601429043811139,0.44112769485903813,0.14711359404096835,79,537,69,381
29,75,75,441,603,0.05801052118541553,0.15471011291602488,0.21510904555027363,0.024673940512140096,0.0726917853683085,0.3548922056384743,0.11359404096834265,61,537,55,435
29,100,100,441,603,0.046901885255237946,0.1366822322049595,0.20661121885798805,0.021467302538298004,0.061488029298304825,0.33499170812603646,0.07635009310986965,41,537,38,465
29,125,125,441,603,0.03817237362110423,0.126713268161599,0.1597625693511936,0.017707719922221803,0.05580442026158193,0.2703150912106136,0.074487895716946,40,537,38,476
29,150,150,441,603,0.031182071350149963,0.12438037955933205,0.16155699567409937,0.01510248386569087,0.04560394167998236,0.23217247097844113,0.048417132216014895,26,537,26,495
29,175,175,441,603,0.02610301411107522,0.10973781495106794,0.1391614085856115,0.01210546933828007,0.03866267557627062,0.21061359867330018,0.037243947858473,20,537,18,510
29,200,200,441,603,0.020058099659719334,0.10585416479872892,0.1397824459917608,0.009374326430456874,0.03155865804708089,0.16086235489220563,0.0260707635009311,14,537,14,510
30,50,50,454,614,0.07336334170501166,0.16318256032739367,0.22629657554501084,0.030103492077669096,0.0915372457037205,0.4201954397394137,0.14025500910746813,77,549,65,377
30,75,75,454,614,0.0602173728289453,0.14437719129435533,0.1897919828656208,0.026249334642565184,0.08325492753412278,0.40553745928338764,0.11657559198542805,64,549,57,413
30,100,100,454,614,0.047177323034864944,0.13493750687705017,0.1844372960024665,0.02109663577958155,0.06629240562067605,0.3322475570032573,0.09289617486338798,51,549,47,465
30,125,125,454,614,0.040195925116464686,0.12639071849493747,0.15889691001755119,0.01758631230220246,0.057344134890268815,0.30130293159609123,0.061930783242258654,34,549,34,476
30,150,150,454,614,0.033610428222269687,0.12403338742139465,0.15009699899320098,0.014928983808197906,0.04362762160474109,0.254071661237785,0.04371584699453552,24,549,24,494
30,175,175,454,614,0.02806379086994247,0.12047798091810905,0.1505410682865954,0.012106608404034425,0.042527395277517165,0.2247557003257329,0.04371584699453552,24,549,22,504
30,200,200,454,614,0.021255722431142328,0.11485556415432595,0.14584785089849778,0.009751733999342585,0.030424225731772055,0.18403908794788273,0.03460837887067395,19,549,17,516
31,50,50,497,659,0.08047476142177153,0.16837413526506137,0.21934877071069675,0.03568648918841653,0.1064131038589295,0.45220030349013657,0.188135593220339,111,590,90,394
31,75,75,497,659,0.06143339315192075,0.1524332455499942,0.20771136404566526,0.02661600808672939,0.077619268762006,0.38088012139605465,0.12372881355932204,73,590,61,464
31,100,100,497,659,0.051179941815773254,0.14280294841202326,0.19930428780196174,0.023011998689330834,0.06620764718411612,0.3626707132018209,0.07457627118644068,44,590,41,495
31,125,125,497,659,0.0441397065719765,0.13727521048707966,0.18886697062036,0.019802374426789438,0.0585678265037471,0.330804248861912,0.06610169491525424,39,590,37,520
31,150,150,497,659,0.03754111658520489,0.1354401248293974,0.17135417253961024,0.01686642669018502,0.05070957714546469,0.27617602427921095,0.0711864406779661,42,590,38,532
31,175,175,497,659,0.03167427791576493,0.12571457519808749,0.17330167636842206,0.014243883505100027,0.040882751043447296,0.2473444613050076,0.03728813559322034,22,590,20,549
31,200,200,497,659,0.027260626426830616,0.11911514313402305,0.15660196065026832,0.012184116983760991,0.03657935891668059,0.212443095599393,0.0423728813559322,25,590,23,553
32,50,50,505,698,0.07266863036848539,0.1633046086556214,0.20175698969454745,0.032424382525610355,0.09837836265617877,0.4283667621776504,0.13183279742765272,82,622,67,466
32,75,75,505,698,0.05898138702117791,0.14798409613262994,0.18706773870571414,0.024328473684434457,0.0712530220575989,0.37106017191977075,0.10771704180064309,67,622,54,515
32,100,100,505,698,0.04791338342321848,0.13506737135027252,0.16519956526157706,0.020135324125678165,0.06277683372635627,0.32808022922636104,0.04823151125401929,30,622,29,566
32,125,125,505,698,0.041422264876592625,0.13663187940225208,0.16937664980006492,0.016901274732358532,0.058193519930712,0.27363896848137537,0.07234726688102894,45,622,39,562
32,150,150,505,698,0.03363272882475698,0.12048392969133068,0.17452235869799962,0.013801870828918752,0.04523036534206975,0.23209169054441262,0.03697749196141479,23,622,22,577
32,175,175,505,698,0.02760122029692826,0.11720702885172563,0.1531647543178357,0.011006686806329649,0.036339704884142836,0.18911174785100288,0.03054662379421222,19,622,19,584
32,200,200,505,698,0.023805925064116815,0.10819968230010606,0.15302892921878006,0.009898306955236344,0.03441733419472026,0.16045845272206305,0.01929260450160772,12,622,11,599
33,50,50,599,789,0.0823507240461512,0.1747474456129403,0.21252233331633721,0.03758199836258689,0.10727791248270419,0.45373891001267425,0.16502115655853314,117,709,96,470
33,75,75,599,789,0.07058602011478239,0.16163817307488865,0.1980553942514135,0.03186299729349488,0.09607131465719236,0.41951837769328265,0.15937940761636107,113,709,95,505
33,100,100,599,789,0.06106493469773685,0.15077356482976104,0.18542639103422515,0.027671068409071593,0.08345869271132127,0.3700887198986058,0.1071932299012694,76,709,66,564
33,125,125,599,789,0.05306044671462265,0.14146418895299623,0.19362471481165539,0.023833959730837552,0.07509108810185348,0.32953105196451205,0.11847672778561354,84,709,73,569
33,150,150,599,789,0.045677448396811,0.13490176732813988,0.17848659765373567,0.021112471950202143,0.05878187755664609,0.30164765525982257,0.0930888575458392,66,709,63,590
33,175,175,599,789,0.03856264242519606,0.12893203892643762,0.17760545165911085,0.01804843302919116,0.05402169073805705,0.26996197718631176,0.06629055007052186,47,709,47,623
33,200,200,599,789,0.03450428693536652,0.12323359841591597,0.14293042388607982,0.016540536911165096,0.046966752744084475,0.23954372623574144,0.05500705218617771,39,709,37,637
34,50,50,499,669,0.07964109716957897,0.1767766952966369,0.235130172910583,0.03681120169359058,0.11051827904754152,0.46038863976083705,0.16193656093489148,97,599,86,433
34,75,75,499,669,0.06042664425564158,0.15140228223261362,0.1875786004950481,0.027928141462187542,0.08069047493323087,0.38863976083707025,0.10350584307178631,62,599,49,495
34,100,100,499,669,0.04813278241830499,0.14313836913421543,0.18214567126572043,0.021367091574160266,0.05956247609002297,0.3213751868460389,0.0651085141903172,39,599,35,519
34,125,125,499,669,0.041609922665209596,0.13255127653342585,0.17297090970163453,0.017608113063575365,0.05351818642043615,0.27802690582959644,0.05676126878130217,34,599,29,529
34,150,150,499,669,0.03595313260620092,0.13091366068985033,0.16163817307488865,0.016299854542580858,0.048813811619225586,0.23467862481315396,0.045075125208681135,27,599,26,540
34,175,175,499,669,0.029918787353511205,0.12534360135612332,0.15534922907325083,0.013322653364198814,0.040629833807188036,0.2062780269058296,0.04340567612687813,26,599,22,550
34,200,200,499,669,0.0240292498317112,0.11229313057448241,0.1665560913324269,0.010637226816326475,0.03474139410416587,0.18236173393124067,0.025041736227045076,15,599,15,568
35,50,50,481,685,0.07896094211229529,0.17099852752011824,0.20876140297875773,0.03431575772733581,0.09306499959828775,0.48905109489051096,0.15711947626841244,96,611,80,424
35,75,75,481,685,0.06750994421745178,0.15274392003900972,0.1960387882193112,0.0303327782083128,0.08668659168252821,0.44233576642335765,0.14566284779050737,89,611,74,452
35,100,100,481,685,0.053808916635349605,0.14262837468520584,0.17421071556893858,0.02309812502692309,0.06330901092399331,0.3445255474452555,0.10474631751227496,64,611,56,491
35,125,125,481,685,0.04665109734552232,0.1324850023535076,0.19030069230629484,0.020202175358417195,0.05579092433148597,0.33138686131386863,0.10474631751227496,64,611,53,510
35,150,150,481,685,0.03895325343443308,0.12964039405852118,0.17421071556893858,0.01675200279830909,0.04248287889944487,0.25547445255474455,0.06710310965630115,41,611,38,526
35,175,175,481,685,0.03313584275101669,0.12424270486030643,0.17421071556893858,0.013799445208637554,0.03652052541080048,0.22773722627737225,0.06382978723404255,39,611,35,541
35,200,200,481,685,0.027240052714640327,0.11885922459167851,0.15199540533019337,0.012195958517044692,0.02922170099048997,0.1781021897810219,0.05073649754500818,31,611,30,557
36,50,50,503,672,0.07881691249064822,0.16937664980006492,0.21329714106901565,0.034779049421337346,0.10529955920728806,0.42410714285714285,0.15448504983388706,93,602,84,427
36,75,75,503,672,0.06587204397132183,0.1530612722608734,0.24555586558257816,0.028802488603531243,0.08573347690348868,0.3705357142857143,0.12624584717607973,76,602,68,466
36,100,100,503,672,0.05485395038613726,0.14445822728915125,0.20728083322522844,0.023219147762174545,0.06524436500693476,0.3333333333333333,0.1079734219269103,65,602,63,498
36,125,125,503,672,0.047443510408741514,0.13519469809933757,0.21270714003026553,0.018977186335693435,0.06123761127138665,0.2916666666666667,0.061461794019933555,37,602,35,539
36,150,150,503,672,0.04162875332121887,0.13239461650660442,0.16985719450987533,0.0182582860526252,0.05253774117423973,0.2648809523809524,0.054817275747508304,33,602,32,536
36,175,175,503,672,0.0349925375047155,0.12633354794366009,0.16930694885039596,0.014604753328715761,0.044675142567116986,0.21577380952380953,0.036544850498338874,22,602,22,557
36,200,200,503,672,0.029135064977843943,0.11799560328161095,0.1382831926935937,0.01177825875818891,0.03837814508725607,0.16517857142857142,0.029900332225913623,18,602,16,565
37,50,50,477,646,0.07458485554906817,0.16597179963332123,0.20132986192821192,0.03206141714570943,0.09957087734808433,0.4055727554179567,0.14335060449050085,83,579,69,407
37,75,75,477,646,0.05641983733455188,0.15468671329435738,0.18862807833829692,0.025922734006641378,0.07006830603978687,0.37306501547987614,0.10535405872193437,61,579,53,483
37,100,100,477,646,0.04622171268831698,0.13814221350849737,0.18561788734014728,0.02178375169822065,0.05918323055207903,0.3219814241486068,0.08290155440414508,48,579,46,493
37,125,125,477,646,0.03671314356836976,0.13307109073701617,0.19132606791538512,0.015777522167789805,0.048891268009464015,0.2693498452012384,0.06044905008635579,35,579,33,524
37,150,150,477,646,0.030177157909381806,0.11820262434940577,0.150269962828257,0.013416103227605109,0.04220260602094309,0.2260061919504644,0.044905008635578586,26,579,25,530
37,175,175,477,646,0.024817189713726238,0.11974672958782158,0.15610159336526752,0.011520893901923939,0.036310658634647275,0.21362229102167182,0.025906735751295335,15,579,13,550
37,200,200,477,646,0.019681755227119156,0.10823940529958122,0.13747711259149942,0.008567621168774587,0.026365491763129415,0.17027863777089783,0.031088082901554404,18,579,17,547
38,50,50,491,659,0.08724598657860795,0.17652144727987404,0.2230158578118768,0.03928907966545046,0.11605520558736922,0.48861911987860396,0.18505942275042445,109,589,82,368
38,75,75,491,659,0.07063961954875526,0.16280303739503413,0.19583925032386987,0.03273610775158,0.09909625186029708,0.44309559939301973,0.16808149405772496,99,589,89,427
38,100,100,491,659,0.05693674488258335,0.14709297212600073,0.20710640386803875,0.02457147783405308,0.0720952281445944,0.37481031866464337,0.11375212224108659,67,589,60,480
38,125,125,491,659,0.05027669614024524,0.14348990728359626,0.17660996807964413,0.023212274246323897,0.06771536114650052,0.3505311077389985,0.11714770797962648,69,589,66,487
38,150,150,491,659,0.04362312117783076,0.13808622122804254,0.17660996807964413,0.01981090520722259,0.054386654787331803,0.2822458270106222,0.100169779286927,59,589,52,504
38,175,175,491,659,0.03503025576304037,0.13173711655148504,0.1610662736073718,0.015938585546564073,0.043501478725708066,0.24430955993930198,0.06281833616298811,37,589,34,537
38,200,200,491,659,0.030819946871521484,0.12664700944385324,0.14836590752229126,0.013277237054908183,0.039128018928298355,0.21851289833080426,0.06112054329371817,36,589,32,541
39,50,50,343,467,0.06984678424792082,0.1629325677732255,0.205872592681789,0.03102450980063425,0.09445226544493243,0.44325481798715205,0.10653753026634383,44,413,40,307
